addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:unit,address,alt_name,amenity,amenity_1,atm,capacity,contact:email,contact:phone,contact:website,cooperative,craft,cuisine,cuisine_1,delivery,denomination,diet:vegan,diet:vegetarian,disused:contact:phone,disused:contact:website,disused:opening_hours,drive_in,ele,email,entrance,fax,food,former:name,gnis:county_id,gnis:created,gnis:edited,gnis:feature_id,gnis:state_id,happy_hours,historic:name,historical:name,internet_access,internet_access:fee,lat,lon,microbrewery,min_age,name,name_1,name_2,name_3,note,old_name,opening_hours,operator,organic,outdoor_seating,payment:bitcoin,phone,religion,shop,smoking,source_1,takeaway,toilets,url,website,wheelchair,wifi,wikipedia
Berkeley,,,125,,,Berkeley Square,,,,restaurant,,,,,,,,,chinese,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8709055,-122.267974,no,,Little Hunan Chinese Restaurant,,,,,,,,,no,,,,,no,,yes,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8479444,-122.2920122,,,Rotten City Pizza,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Euclid Avenue,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8754816,-122.2605508,,,La Val's Pizza,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1828,,CA,Euclid Avenue,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8756362,-122.2603925,,,Daily Pint,,,,,,11am-11pm,,,,,+1 (510) 984-0623,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8351194,-122.2514582,,,Boston Market,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,indian/Pakistani,,,,,,,,,,,,,,,,,,,,,,,,,,37.8379643,-122.2515816,,,High Peaks,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,37.8378901,-122.2514341,,,Christopher's,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,,94609,,Telegraph Avenue,,,,restaurant,,,,,,,,,ethiopian,,no,,,,,,,,,,,,,,,,,,,,,,no,,37.836757,-122.26219,,,Asmara,,,,,,,,,no,,,,,no,,yes,,,,yes,,
Berkeley,,,1960,,,University Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,37.871604,-122.271497,no,,Brazil Cafe,,,,,,"Su-Tu,Th 11:00-20:00; We 11:00-16:00; Fr-Sa 11:00-21:00",,,yes,,,,,no,,yes,,,,yes,,
,,,2075,,,Allston Way,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.869371,-122.268846,,adult,Fast Response,,,,,,,,,,,,,,,,,,,http://www.fastresponse.org/,,,
,,,,,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8721239,-122.2699064,no,,Red Tomato Pizza House,,,,,,,,,no,,+1 510 8456666,,,no,,yes,,,,yes,,
Oakland,,,4044,,,Broadway,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8282773,-122.2559895,,,George Kaye's,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,5199,,,Telegraph Avenue,,,,restaurant,,,,,,,,,mexican,,no,,,,,,,,,,yes,,,,,,,,,,,,no,,37.837773,-122.262849,,,La Calaca Loca,,,,,,,,,yes,,,,,no,,yes,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8141389,-122.2686503,,,Burrito Express,,,,,,,,,,,,,,,,,,,,,,
Berkeley,US,,1926,,CA,Shattuck Avenue,,,,restaurant,,,,,,,,,mexican,,,,,,,,,no,,,,,,,,,,,,,,,,,37.873344,-122.268739,no,,Sol Y Luna Taqueria,,,,,,,,,yes,,+1 510 5408880,,,no,,yes,,,http://www.solylunataqueria.com/,yes,,
,,,,,,,,,,restaurant,,,,,,,,,chinese,,,,,,,,,no,,,,,,,,,,,,,,,,,37.872414,-122.267489,no,,Long Life Vegi House,,,,,,,,,no,,,,,no,,yes,,,,yes,,
Berkeley,,,2140,94704,,University Avenue,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.8721367,-122.2672609,,,Lucky House Thai Cuisine,,,,,,,,,no,,+1 510 8418900,,,no,,yes,,,,,,
Berkeley,,,2156,,,University Avenue,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.872158,-122.267132,,,Simply Bowl,,,,,,,,,,,+1 510 647 9494,,,,,,,,,,,
Berkeley,,,2160,,,University Avenue,,,,restaurant,,,,,,,,,indian,,yes,,,,,,,,,,,,,,,,,,,,,,,,37.872176,-122.266978,,,Tandoori Nite,,,,,,11:00 - 22:00,,,,,+1 510 8487252,,,,,yes,,,,,,
Berkeley,,,2138,,,Cedar Street,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8784754,-122.2674827,,,Berkeley Rose School,,,,,,,,,,,,,,,,,,,http://berkeleyrose.org/,,,
Oakland,,Beauty's Bagel Shop,3838,94609,,Telegraph Avenue,,,,restaurant,,,,,,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,37.8277787,-122.2646471,,,Beauty's Bagel Shop,,,,,,,,,,,,,,,,,,,http://www.beautysbagelshop.com/,,,
Oakland,,,1111,94607,,Broadway,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8027356,-122.2731254,,,Faz,,,,,,,,,,,(510) 272-1111,,,,,,,,http://fazrestaurants.com/,yes,,
,,,1506,94602,,,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.8114999,-122.2117455,,,Three Seasons Thai,,,,,,,,,,,,,,,,,,,,,,
,,,1500,94602,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8115847,-122.2118917,,,Red Boy Pizza,,,,,,,,,,,,,,,,,,,www.redboypizza.com,,,
,,,4240,94602,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8075674,-122.2216271,,,Blackberry Bistro,,,,,,,,,,,,,,,,,,,http://www.theblackberrybistro.com,,,
,,,4238,94602,,,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8075209,-122.2217024,,,Bellanico,,,,,,,,,,,,,,,,,,,www.bellanico.net,,,
,,,4214,94602,,,,,,restaurant,,,,,,,,,pizza,,,,,,+1-510-328-1315,http://www.thegrowlersarms.com/,Mo-Sa 17:00-22:00; Su 17:00-21:00,,,,,,,,,,,,,,,,,,37.8072916,-122.2222484,,,Marzano,,,,,,,,,,,,,,,,,,,,,,
,,,4218,94602,,,,,,restaurant,,,,,+1-510-479-1402,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,37.8073683,-122.2220438,,,Park Burger,,,,,,11:00-21:00,,,,,,,,,,,,,www.parkburgeroakland.com,,,
Oakland,,,1611,94606,,2nd Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7993565,-122.2546313,,,Portal,,,,,,,,,,,,,,,,,,,http://www.portaloakland.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,37.86873,-122.266914,no,,Tasty Pot,,,,,,,,,no,,,,,no,,,,,,yes,,
Berkeley,,,2272,,,Shattuck Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.868057,-122.268154,,,Toss Noodle Bar,,,,,,,,,,,,,,,,,,,,yes,,
Oakland,,,915,94601,,,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.7692732,-122.2160233,,,Vulcan Thai Cafe,,,,,,,,,,,(510) 536-6303,,,,,,,,,,,
Berkeley,,,2068,,,University Avenue,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.871906,-122.26912,,,Imm Thai Street Food,,,,,,,,,,,+1 510 8981123,,,,,,,,,,,
Berkeley,,,2042,,,University Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,37.871788,-122.269968,no,,Platano,,,,,,,,,no,,,,,no,,,,,,yes,,
Berkeley,,,2026,,,University Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.871771,-122.270129,,,Jayakarta,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2020,,,University Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.871754,-122.270284,,,Cafe Tibet,,,,,,,,,,,,,,,,,,,,,,
,,,1235,,,San Pablo Avenue,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8811032,-122.2955724,,,Meal Ticket,,,,,,,,,,,,,,,,,,,http://www.mealticketrestaurant.com/,,,
,,,1050,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8794183,-122.2961374,,,Chipotle,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,677,,,Rand Avenue,,,,restaurant,,,,,,,,,kebab,,,,,,,,,,,,,,,,,,,,,,,,,,37.8107105,-122.2462731,,,Holy Land,,,,,,,,,,,,,,,,,,,http://www.holylandrestaurant.com,,,
,,,3400,,,Foothill Boulevard,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7829763,-122.2200588,,,kfc,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2071,,,Addison Street,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.871164,-122.2691109,,,Berkeley Rep School Of Theatre,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2122,,,Shattuck Avenue,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8705505,-122.2684217,,,Seasons of Japan,,,,,,,,,yes,,,,,,,yes,,,,,,
Berkeley,,,2370,,,Shattuck Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.866045,-122.267929,,,Red Buffalo,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2364,,,Shattuck Avenue,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.866181,-122.267956,,,Chris Thai Cuisine,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2020,,,Shattuck Avenue,,,,restaurant,,,,,,,,,spanish,,,,,,,,,,,,,,,,,,,,,,,,,,37.871581,-122.268524,,,Comal,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.870788,-122.268455,,,Lee's,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2110,,,Shattuck Avenue,,,,restaurant,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,37.870912,-122.268466,,,Sushi Secrets,,,,,,,,,,,,,,no,,,,,,,,
Berkeley,,,2071,,,University Avenue,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.872238,-122.268943,,,Taiwan Restaurant Distinctive Chinese Cuisine,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2067,,,University Avenue,,,,restaurant,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,37.872219,-122.26912,,,Anh Hong,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,1923,,,University Avenue,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.871803,-122.272398,,,Plearn Thai Restaurant,,,,,,,,,,,,,,,,yes,,,,,,
Berkeley,,,1903,,,University Avenue,,,,restaurant,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,37.871749,-122.272781,,,Udupi Palace,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,4245,94619,,MacArthur Boulevard,,,,restaurant,,,,,,,,,barbecue,,,,,,,,,,,,,,,,,,,,,,,,,,37.7876385,-122.1953142,,,Everett and Jones Barbecue,,,,,,,,,,,,,,,,,,,http://www.eandjbbq.com/,,,
Oakland,,,1099,94608,,Alcatraz Avenue,,,,restaurant,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,37.846876,-122.284608,,,Victory Burger,,,,,,,,,,,,,,,,,,,victoryburger.com,,,
Berkeley,,,2283,,,Shattuck Avenue,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.867978,-122.267541,,,Little Plearn Thai Kitchen,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2323,,,Shattuck Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.867165,-122.267459,,,Namaste Madras Cuisine,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2327,,,Shattuck Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.867095,-122.267448,,,Venus,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2399,,,Channing Way,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.865935,-122.267327,,,Nanayiro,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.865468,-122.267848,,,Pizza Calzone,,,,,,,,,,,,,,,,,,,,,,
,,,1539,,,Lincoln Ave.,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7745773,-122.2590523,,,Swell Bar,,,,,,,,,,,,,,,,,,,http://swellbaralameda.wordpress.com/,,,
Alameda,,,1445,94501,,Webster St.,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.772903,-122.2770105,,,Calafia,,,,,,,,,,,,,,,,,,,http://taqueriacalafia.wix.com/website,,,
,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7716899,-122.2897142,,,Encinal High School,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,344,94607,,12th Street,,,,restaurant,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8021124,-122.2693134,,,Tay Ho Restaurant,,,,,,,,,,,,,,,,,,,http://www.tayho-oakland.com/,,,
,,,,,,,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8007949,-122.2713982,,,Peony Restaurant,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,389,94610,,Grand Avenue,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8085718,-122.254296,,,Room 389,,,,,,,,,,,,,,,,,,,http://room389oakland.com/,,,
Oakland,,,3355,94610,,Lakeshore Avenue,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8111942,-122.243293,,,Spettro,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2106,,,Shattuck Avenue,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8709591,-122.2684917,,,The Sandwich Spot,,,,,,,,,no,,,,,no,,yes,,,,yes,,
Berkeley,,,2021,,,University Avenue,,,,restaurant,,,,,,,,,mexican,,,,,,,,,no,,,,,,,,,,,,,,,,,37.872144,-122.269724,no,,El Burro Picante,,,,,,11:00-00:00,,,no,,,,,no,,yes,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7909952,-122.1978626,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7907811,-122.1976454,,,,,,,,,,,,,,,,,,,,,,,,,
oakland,,,3836,94619,,,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.7914023,-122.1981836,,,Fountain Garden Seafood Restaurant,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,555,94607,,12th Street,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,37.803536,-122.2750401,,,Penelope,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8705211,-122.2998585,no,,Cafe M,,,,,,,,,yes,,,,,no,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8700382,-122.3014417,,,Vino!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,37.870688,-122.268028,,,Little Mandarin,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2144,,,Center Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8703491,-122.2667079,,,Crunch,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8759725,-122.250964,,,Bayview Café,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,2141,94612,,Broadway,,,,school,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,37.8107296,-122.2676759,,,Bay Area Public School,,,,,,,,,,,,,,,,,,,http://bayareapublicschool.org/,yes,,
,,,,,,,,,,restaurant,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,37.856424,-122.253134,,,House Of Curries,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2989,,,College Avenue,,,,restaurant,,,,,,,,,mexican,,,,,,,,,no,,,,,,,,,,,,,,,,,37.856407,-122.252867,,,Gordo Taqueria,,,,,,,,,no,,,,,no,,yes,,,,yes,,
Oakland,,,5900,,,College Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.847303,-122.251926,,,Toast,,,,,,,,,yes,,,,,,,,,,,yes,,
Oakland,,,5498,,,College Avenue,,,,restaurant,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.842483,-122.251452,,,Sukho Thai,,,,,,,,,,,,,,,,,,,,yes,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.843679,-122.251573,,,Bourbon And Beef,,,,,,,,,,,,,,,,,,,,,,
Berkeley,,,2944,,,College Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8574857,-122.2532324,,,Summer Kitchen,,,,,,,,,no,,,,,no,,yes,,,,yes,,
,,,,,,College Avenue,,,,restaurant,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,37.8404838,-122.2515516,,,Uzen Japanese Cuisine,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8365203,-122.2514117,,,Sabuy Sabuy,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,412,94612,,22nd Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,Pi Dan Noodle House,,,,,,,,,,,37.8109143,-122.2664683,,,Taiwan Bento,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8993884,-122.2873653,,,Benchmark Pizzeria,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,357,94610,,Grand Avenue,,,,restaurant,,,,,,,,,ethiopian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8087736,-122.2558147,,,Enssaro,,,,,,,,,,,,,,,,,,,,,,
Alameda,,,2671C,94501,,Blanding Avenue,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7682759,-122.2325624,,,The Cheese Steak Shop,,,,,,,,,,,1-510-522-5555,,,,,,,,http://www.cheesesteakshop.com/,,,
Alameda,,,2651A,94501,,Blanding Avenue,,,,restaurant,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,37.7690394,-122.2326427,,,Subway,,,,,,8:00-22:00,,,,,1-510-865-8081,,,,,,,,,,,
Alameda,,,2661A,94501,,Blanding Avenue,,,,restaurant,,,,,,,,,wings,,,,,,,,,,,,,,,,,,,,,,,,,,37.7686675,-122.2319024,,,Wing Stop,,,,,,,,,,,1-510-522-9464,,,,,,,,http://www.wingstop.com/locations/details.php?id=352,,,
,,,,,,,,,,restaurant,,,,,,,,,breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,37.8447664,-122.2729433,,,Lois the Pie Queen,,,,,,,,,,,,,,,,,,,,,,
Alameda,,,1650,94501,,Park Street,,,,restaurant,,,,,,,,,salads,,,,,,,,,,,,,,,,,,,,,,,,,,37.7676924,-122.239602,,,Greens and Grains,,,,,,,,,,,1-510-239 4059,,,,,,,,http://greensandgrains.net/,,,
Berkeley,,,1401,,,University Avenue,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.870348,-122.284103,,,Pizza Moda,,,,,,We-Su 17:30-22:00,,,no,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,+1-925-254-1200,http://www.villagepizzaorinda.com/,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8813243,-122.1873134,,,Village Pizza,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.868708,-122.268314,,,Lot 68 Lounge,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,37.8301052,-122.2477122,,,Slicer Pizza,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,,,,,,,,restaurant,,,,,,,,,pizza,,no,,,,,,,,,,,,,,,,,,,,,,wlan,,37.794258,-122.27581,,,The Forge Pizzaria,,,,,,,,,yes,,,,,no,,yes,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7640037,-122.2426862,,,Teaway,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,401,94607,,13th Street,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.8030966,-122.2707333,,,Tribune Tavern,,,,,,Mo-Th 11:30-22:00; Fr 11:30-23:00; Sa 10:30-23:00; Su 10:30-22:00,,,,,,,,,,,,,,,,
Oakland,,,341,94612,,13th Street,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8024396,-122.2689899,,,Shadow Ultra Lounge,,,,Google Maps marker is in incorrect location -- problem has been reported to Google.  16-Mar-2014,,,,,,,,,,,,,,,,,,
Oakland,,,317,94607,,Broadway,,,,restaurant,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,37.7970864,-122.2759758,,,Nation's Giant Hamburgers,,,,,,,,,,,,,,,,,,,,,,
Okaland,,,588,94612,,14th Street,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8057753,-122.2745152,,,Ole Ole Burrito Express,,,,,,,,,,,,,,,,,,,,,,
Oakland,,,827,,,Washington Street,,,,restaurant,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8012759,-122.2748357,,,District,,,,,,,,,yes,,,,,,,,,,,yes,,
Oakland,,,901,,,Washington Street,,,,restaurant,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,37.8015557,-122.2746559,,,Miss Ollie's,,,,,,,,,no,,,,,,,,,,,,,
Emeryville,,,5800,94608,,Hollis Street,150,,,restaurant,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,Mo-Sa 16:30-18:30,,,,,37.8402508,-122.289175,,,The Bureau 510,,,,,,"Mo-Fr 11:00-14:30,16:30-22:00; Sa-Su 12:00-22:00",,,,,+1 510 5951000,,,,,,,,http://thebureau510.com/,,,
Oakland,,,,94611,,Piedmont Avenue,,,,restaurant,,,,,,,,,spanish,,no,,,,,,,,,,,,,,,,,,,,,,wlan,,37.826165,-122.253016,,,Bar Cesar,,,,,,,,,no,,,,,no,,yes,,,,,,
Berkeley,,,2134,94704,,Allston Way,,,,restaurant,,,,,,,,,mexican,,,,,,,,,no,,cancun@sabormexicano.com,,,,,,,,,,,,,,,37.8694349,-122.2668186,,,Cancún,,,,,,Mo-Th 10:30-22:00; Fr-Sa 10:30-22:30; Su 12:00-21:00,,,no,,+1 510 5490964,,,no,,yes,,,http://sabormexicano.com/cancun/,yes,,
Berkeley,,,2404,94704,,Telegraph Avenue,,,,restaurant,,,,,,,,,burittos,,,,,,,,,,,,,,,,,,,,,,,,,,37.8665971,-122.2588699,,,Gordo Taqueria,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8115015,-122.2644667,,,AlaMar,,,,,,,,,,,+1-510-907-7555,,,,,,,,http://www.alamaroakland.com,,,
Oakland,,,2212,94612,,Broadway,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8110502,-122.2666165,,,CLOSED: Formerly Captain & Corset,,,,,,,,,,,(510) 496-4296,,,outside,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8016508,-122.2748601,,,The Cook and her Farmer,,,,,,,,,,,,,,,,,,,www.thecookandherfarmer.com,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.8016981,-122.274966,,,Cosecha,,,,,,,,,,,,,,,,,,,,,,
,,,4228,,,,,,,restaurant,,,,,+1-510-336-0990,http://www.bananablossom-thai.com/,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074393,-122.2218853,,,Banana Blossom,,,,,,,,,,,,,,,,,,,,,,
,,,4212,,,,,,,restaurant,,,,,,,,,breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,37.8072221,-122.2223328,,,Diggery Inn,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,37.871404,-122.292651,,,Casa Latina,,,,,,,,,,,,,,,,,,,,,,
,,,1280,,,Gilman Street,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8813854,-122.2903097,,,Westbrae Biergarten,,,,,,,,,,,,,,,,,,,http://westbraebiergarten.com/,,,
Oakland,,,1902,94612,,Telegraph Avenue,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8082904,-122.2696925,,,Fauna,,,,"Sister to Flora restaurant. Probably actually 1900 Telegraph, but there appears to be a bug on OSM that prevents you from getting the node if it's at the same address as Flora.",,Mo-Th 17:00-00:00; Fr-Sa 16:00-01:00,,,,,,,,,,,,,,,,
,,,,,,,,,,restaurant,,,,,,,,,californian,,,,,,,,,,,,,,,,,,,,,,,,,,37.8422112,-122.2902916,,,Bucci's,,,,,,,,,,,,,,,,,,,,,,
