country,seasonality,sex,age_group,month,unemployment,unemployment_rate
at,nsa,m,y25-74,2003.02,97000,5.1
at,nsa,m,y25-74,2003.03,85000,4.5
at,nsa,m,y25-74,2003.04,68000,3.7
at,nsa,m,y25-74,2003.05,58000,3.1
at,nsa,m,y25-74,2003.06,52000,2.8
at,nsa,m,y25-74,2003.07,49000,2.7
at,nsa,m,y25-74,2003.08,47000,2.6
at,nsa,m,y25-74,2003.09,47000,2.6
at,nsa,m,y25-74,2003.10,48000,2.7
at,nsa,m,y25-74,2003.11,52000,2.9
at,nsa,m,y25-74,2003.12,66000,3.6
at,nsa,m,y25-74,2004.01,80000,4.4
at,nsa,m,y25-74,2004.02,83000,4.5
at,nsa,m,y25-74,2004.03,76000,4.1
at,nsa,m,y25-74,2004.04,69000,3.8
at,nsa,m,y25-74,2004.05,68000,3.6
at,nsa,m,y25-74,2004.06,69000,3.7
at,nsa,m,y25-74,2004.07,67000,3.6
at,nsa,m,y25-74,2004.08,65000,3.5
at,nsa,m,y25-74,2004.09,62000,3.3
at,nsa,m,y25-74,2004.10,60000,3.2
at,nsa,m,y25-74,2004.11,61000,3.3
at,nsa,m,y25-74,2004.12,79000,4.2
at,nsa,m,y25-74,2005.01,79000,4.3
at,nsa,m,y25-74,2005.02,83000,4.5
at,nsa,m,y25-74,2005.03,81000,4.4
at,nsa,m,y25-74,2005.04,81000,4.3
at,nsa,m,y25-74,2005.05,80000,4.3
at,nsa,m,y25-74,2005.06,75000,4
at,nsa,m,y25-74,2005.07,68000,3.6
at,nsa,m,y25-74,2005.08,64000,3.4
at,nsa,m,y25-74,2005.09,61000,3.2
at,nsa,m,y25-74,2005.10,63000,3.3
at,nsa,m,y25-74,2005.11,68000,3.6
at,nsa,m,y25-74,2005.12,91000,4.8
at,nsa,m,y25-74,2006.01,94000,5
at,nsa,m,y25-74,2006.02,92000,4.9
at,nsa,m,y25-74,2006.03,84000,4.5
at,nsa,m,y25-74,2006.04,75000,3.9
at,nsa,m,y25-74,2006.05,72000,3.7
at,nsa,m,y25-74,2006.06,66000,3.4
at,nsa,m,y25-74,2006.07,59000,3
at,nsa,m,y25-74,2006.08,56000,2.8
at,nsa,m,y25-74,2006.09,52000,2.7
at,nsa,m,y25-74,2006.10,53000,2.7
at,nsa,m,y25-74,2006.11,55000,2.9
at,nsa,m,y25-74,2006.12,75000,3.9
at,nsa,m,y25-74,2007.01,74000,3.9
at,nsa,m,y25-74,2007.02,72000,3.7
at,nsa,m,y25-74,2007.03,66000,3.4
at,nsa,m,y25-74,2007.04,67000,3.4
at,nsa,m,y25-74,2007.05,67000,3.4
at,nsa,m,y25-74,2007.06,64000,3.2
at,nsa,m,y25-74,2007.07,61000,3.1
at,nsa,m,y25-74,2007.08,59000,3
at,nsa,m,y25-74,2007.09,54000,2.7
at,nsa,m,y25-74,2007.10,52000,2.6
at,nsa,m,y25-74,2007.11,54000,2.7
at,nsa,m,y25-74,2007.12,72000,3.6
at,nsa,m,y25-74,2008.01,74000,3.8
at,nsa,m,y25-74,2008.02,68000,3.5
at,nsa,m,y25-74,2008.03,57000,2.9
at,nsa,m,y25-74,2008.04,54000,2.7
at,nsa,m,y25-74,2008.05,52000,2.6
at,nsa,m,y25-74,2008.06,51000,2.6
at,nsa,m,y25-74,2008.07,55000,2.7
at,nsa,m,y25-74,2008.08,54000,2.7
at,nsa,m,y25-74,2008.09,51000,2.6
at,nsa,m,y25-74,2008.10,47000,2.4
at,nsa,m,y25-74,2008.11,48000,2.5
at,nsa,m,y25-74,2008.12,69000,3.5
at,nsa,m,y25-74,2009.01,78000,4
at,nsa,m,y25-74,2009.02,84000,4.4
at,nsa,m,y25-74,2009.03,78000,4
at,nsa,m,y25-74,2009.04,77000,3.9
at,nsa,m,y25-74,2009.05,78000,4
at,nsa,m,y25-74,2009.06,81000,4
at,nsa,m,y25-74,2009.07,83000,4.2
at,nsa,m,y25-74,2009.08,84000,4.2
at,nsa,m,y25-74,2009.09,81000,4.1
at,nsa,m,y25-74,2009.10,77000,3.9
at,nsa,m,y25-74,2009.11,75000,3.8
at,nsa,m,y25-74,2009.12,97000,4.9
at,nsa,m,y25-74,2010.01,92000,4.7
at,nsa,m,y25-74,2010.02,89000,4.6
at,nsa,m,y25-74,2010.03,77000,4
at,nsa,m,y25-74,2010.04,77000,3.9
at,nsa,m,y25-74,2010.05,78000,3.9
at,nsa,m,y25-74,2010.06,77000,3.8
at,nsa,m,y25-74,2010.07,76000,3.8
at,nsa,m,y25-74,2010.08,77000,3.9
at,nsa,m,y25-74,2010.09,77000,3.9
at,nsa,m,y25-74,2010.10,78000,3.9
at,nsa,m,y25-74,2010.11,81000,4.1
at,nsa,m,y25-74,2010.12,112000,5.6
at,nsa,m,y_lt25,1993.01,23000,7
at,nsa,m,y_lt25,1993.02,23000,7
at,nsa,m,y_lt25,1993.03,20000,6.4
at,nsa,m,y_lt25,1993.04,17000,5.5
at,nsa,m,y_lt25,1993.05,15000,4.7
at,nsa,m,y_lt25,1993.06,13000,4.1
at,nsa,m,y_lt25,1993.07,12000,3.8
at,nsa,m,y_lt25,1993.08,12000,3.7
at,nsa,m,y_lt25,1993.09,12000,4
at,nsa,m,y_lt25,1993.10,13000,4.3
at,nsa,m,y_lt25,1993.11,15000,4.7
at,nsa,m,y_lt25,1993.12,19000,6
at,nsa,m,y_lt25,1994.01,23000,7
at,nsa,m,y_lt25,1994.02,22000,6.7
at,nsa,m,y_lt25,1994.03,18000,5.7
at,nsa,m,y_lt25,1994.04,15000,4.8
at,nsa,m,y_lt25,1994.05,13000,4.1
at,nsa,m,y_lt25,1994.06,11000,3.5
at,nsa,m,y_lt25,1994.07,10000,3.2
at,nsa,m,y_lt25,1994.08,10000,3.2
at,nsa,m,y_lt25,1994.09,11000,3.5
at,nsa,m,y_lt25,1994.10,11000,3.7
at,nsa,m,y_lt25,1994.11,12000,3.9
at,nsa,m,y_lt25,1994.12,16000,5
at,nsa,m,y_lt25,1995.01,20000,6.2
at,nsa,m,y_lt25,1995.02,20000,6.1
at,nsa,m,y_lt25,1995.03,17000,5.3
at,nsa,m,y_lt25,1995.04,14000,4.4
at,nsa,m,y_lt25,1995.05,12000,3.8
at,nsa,m,y_lt25,1995.06,10000,3.4
at,nsa,m,y_lt25,1995.07,10000,3.2
at,nsa,m,y_lt25,1995.08,10000,3.3
at,nsa,m,y_lt25,1995.09,11000,3.6
at,nsa,m,y_lt25,1995.10,12000,3.9
at,nsa,m,y_lt25,1995.11,13000,4.5
at,nsa,m,y_lt25,1995.12,18000,5.9
at,nsa,m,y_lt25,1996.01,22000,7.2
at,nsa,m,y_lt25,1996.02,22000,7.4
at,nsa,m,y_lt25,1996.03,20000,6.8
at,nsa,m,y_lt25,1996.04,17000,5.8
at,nsa,m,y_lt25,1996.05,14000,4.8
at,nsa,m,y_lt25,1996.06,12000,4.1
at,nsa,m,y_lt25,1996.07,11000,3.8
at,nsa,m,y_lt25,1996.08,11000,3.8
at,nsa,m,y_lt25,1996.09,11000,4.1
at,nsa,m,y_lt25,1996.10,13000,4.5
at,nsa,m,y_lt25,1996.11,14000,5
at,nsa,m,y_lt25,1996.12,17000,6
at,nsa,m,y_lt25,1997.01,22000,7.6
at,nsa,m,y_lt25,1997.02,23000,8
at,nsa,m,y_lt25,1997.03,20000,7
at,nsa,m,y_lt25,1997.04,17000,5.9
at,nsa,m,y_lt25,1997.05,14000,5
at,nsa,m,y_lt25,1997.06,12000,4.4
at,nsa,m,y_lt25,1997.07,11000,4.1
at,nsa,m,y_lt25,1997.08,11000,4
at,nsa,m,y_lt25,1997.09,12000,4.2
at,nsa,m,y_lt25,1997.10,12000,4.5
at,nsa,m,y_lt25,1997.11,14000,5
at,nsa,m,y_lt25,1997.12,17000,6.2
at,nsa,m,y_lt25,1998.01,21000,7.6
at,nsa,m,y_lt25,1998.02,22000,7.9
at,nsa,m,y_lt25,1998.03,19000,6.8
at,nsa,m,y_lt25,1998.04,15000,5.5
at,nsa,m,y_lt25,1998.05,13000,4.6
at,nsa,m,y_lt25,1998.06,11000,4
at,nsa,m,y_lt25,1998.07,10000,3.6
at,nsa,m,y_lt25,1998.08,10000,3.5
at,nsa,m,y_lt25,1998.09,10000,3.6
at,nsa,m,y_lt25,1998.10,10000,3.7
at,nsa,m,y_lt25,1998.11,11000,4.1
at,nsa,m,y_lt25,1998.12,14000,5
at,nsa,m,y_lt25,1999.01,17000,6
at,nsa,m,y_lt25,1999.02,18000,6.1
at,nsa,m,y_lt25,1999.03,15000,5.3
at,nsa,m,y_lt25,1999.04,12000,4.3
at,nsa,m,y_lt25,1999.05,10000,3.6
at,nsa,m,y_lt25,1999.06,9000,3.1
at,nsa,m,y_lt25,1999.07,8000,3
at,nsa,m,y_lt25,1999.08,8000,3
at,nsa,m,y_lt25,1999.09,9000,3.3
at,nsa,m,y_lt25,1999.10,10000,3.7
at,nsa,m,y_lt25,1999.11,12000,4.3
at,nsa,m,y_lt25,1999.12,15000,5.5
at,nsa,m,y_lt25,2000.01,20000,7
at,nsa,m,y_lt25,2000.02,21000,7.6
at,nsa,m,y_lt25,2000.03,18000,6.4
at,nsa,m,y_lt25,2000.04,13000,4.9
at,nsa,m,y_lt25,2000.05,11000,4
at,nsa,m,y_lt25,2000.06,9000,3.5
at,nsa,m,y_lt25,2000.07,9000,3.2
at,nsa,m,y_lt25,2000.08,9000,3.3
at,nsa,m,y_lt25,2000.09,9000,3.5
at,nsa,m,y_lt25,2000.10,10000,3.8
at,nsa,m,y_lt25,2000.11,11000,4.2
at,nsa,m,y_lt25,2000.12,14000,5.1
at,nsa,m,y_lt25,2001.01,18000,6.5
at,nsa,m,y_lt25,2001.02,19000,7
at,nsa,m,y_lt25,2001.03,16000,6
at,nsa,m,y_lt25,2001.04,13000,4.9
at,nsa,m,y_lt25,2001.05,11000,4.3
at,nsa,m,y_lt25,2001.06,10000,3.9
at,nsa,m,y_lt25,2001.07,10000,3.8
at,nsa,m,y_lt25,2001.08,10000,3.9
at,nsa,m,y_lt25,2001.09,12000,4.3
at,nsa,m,y_lt25,2001.10,13000,4.7
at,nsa,m,y_lt25,2001.11,15000,5.3
at,nsa,m,y_lt25,2001.12,19000,6.9
at,nsa,m,y_lt25,2002.01,24000,8.5
at,nsa,m,y_lt25,2002.02,24000,8.6
at,nsa,m,y_lt25,2002.03,21000,7.5
at,nsa,m,y_lt25,2002.04,18000,6.5
at,nsa,m,y_lt25,2002.05,16000,5.7
at,nsa,m,y_lt25,2002.06,14000,5.1
at,nsa,m,y_lt25,2002.07,13000,4.9
at,nsa,m,y_lt25,2002.08,13000,5
at,nsa,m,y_lt25,2002.09,15000,5.3
at,nsa,m,y_lt25,2002.10,15000,5.7
at,nsa,m,y_lt25,2002.11,16000,6
at,nsa,m,y_lt25,2002.12,21000,7.5
at,nsa,m,y_lt25,2003.01,25000,8.8
at,nsa,m,y_lt25,2003.02,25000,8.7
at,nsa,m,y_lt25,2003.03,22000,7.8
at,nsa,m,y_lt25,2003.04,18000,6.7
at,nsa,m,y_lt25,2003.05,17000,6.1
at,nsa,m,y_lt25,2003.06,16000,5.9
at,nsa,m,y_lt25,2003.07,16000,5.8
at,nsa,m,y_lt25,2003.08,16000,6
at,nsa,m,y_lt25,2003.09,18000,6.6
at,nsa,m,y_lt25,2003.10,20000,7.2
at,nsa,m,y_lt25,2003.11,22000,7.9
at,nsa,m,y_lt25,2003.12,29000,10.2
at,nsa,m,y_lt25,2004.01,34000,12
at,nsa,m,y_lt25,2004.02,33000,11.5
at,nsa,m,y_lt25,2004.03,28000,10.1
at,nsa,m,y_lt25,2004.04,24000,8.6
at,nsa,m,y_lt25,2004.05,22000,7.8
at,nsa,m,y_lt25,2004.06,22000,7.5
at,nsa,m,y_lt25,2004.07,23000,7.6
at,nsa,m,y_lt25,2004.08,24000,8
at,nsa,m,y_lt25,2004.09,27000,8.7
at,nsa,m,y_lt25,2004.10,26000,8.7
at,nsa,m,y_lt25,2004.11,27000,9.2
at,nsa,m,y_lt25,2004.12,36000,11.8
at,nsa,m,y_lt25,2005.01,32000,10.8
at,nsa,m,y_lt25,2005.02,31000,10.5
at,nsa,m,y_lt25,2005.03,31000,10.4
at,nsa,m,y_lt25,2005.04,33000,11
at,nsa,m,y_lt25,2005.05,33000,11
at,nsa,m,y_lt25,2005.06,34000,10.8
at,nsa,m,y_lt25,2005.07,35000,10.7
at,nsa,m,y_lt25,2005.08,36000,10.7
at,nsa,m,y_lt25,2005.09,36000,10.9
at,nsa,m,y_lt25,2005.10,32000,10.2
at,nsa,m,y_lt25,2005.11,30000,9.8
at,nsa,m,y_lt25,2005.12,36000,11.7
at,nsa,m,y_lt25,2006.01,34000,11.1
at,nsa,m,y_lt25,2006.02,30000,10.1
at,nsa,m,y_lt25,2006.03,27000,9.2
at,nsa,m,y_lt25,2006.04,25000,8.3
at,nsa,m,y_lt25,2006.05,24000,8.1
at,nsa,m,y_lt25,2006.06,25000,7.9
at,nsa,m,y_lt25,2006.07,29000,8.7
at,nsa,m,y_lt25,2006.08,30000,8.8
at,nsa,m,y_lt25,2006.09,29000,8.7
at,nsa,m,y_lt25,2006.10,26000,8.2
at,nsa,m,y_lt25,2006.11,24000,7.8
at,nsa,m,y_lt25,2006.12,29000,9.4
at,nsa,m,y_lt25,2007.01,29000,9.3
at,nsa,m,y_lt25,2007.02,26000,8.5
at,nsa,m,y_lt25,2007.03,23000,7.5
at,nsa,m,y_lt25,2007.04,23000,7.3
at,nsa,m,y_lt25,2007.05,23000,7.3
at,nsa,m,y_lt25,2007.06,25000,7.8
at,nsa,m,y_lt25,2007.07,33000,9.6
at,nsa,m,y_lt25,2007.08,35000,10.4
at,nsa,m,y_lt25,2007.09,32000,9.6
at,nsa,m,y_lt25,2007.10,24000,7.4
at,nsa,m,y_lt25,2007.11,20000,6.4
at,nsa,m,y_lt25,2007.12,24000,7.7
at,nsa,m,y_lt25,2008.01,30000,9.5
at,nsa,m,y_lt25,2008.02,28000,9.1
at,nsa,m,y_lt25,2008.03,24000,8
at,nsa,m,y_lt25,2008.04,22000,7.2
at,nsa,m,y_lt25,2008.05,20000,6.4
at,nsa,m,y_lt25,2008.06,18000,5.8
at,nsa,m,y_lt25,2008.07,24000,7.2
at,nsa,m,y_lt25,2008.08,26000,7.8
at,nsa,m,y_lt25,2008.09,27000,7.9
at,nsa,m,y_lt25,2008.10,24000,7.5
at,nsa,m,y_lt25,2008.11,25000,7.8
at,nsa,m,y_lt25,2008.12,33000,10.3
at,nsa,m,y_lt25,2009.01,33000,10.7
at,nsa,m,y_lt25,2009.02,33000,10.8
at,nsa,m,y_lt25,2009.03,31000,10.4
at,nsa,m,y_lt25,2009.04,32000,10.8
at,nsa,m,y_lt25,2009.05,32000,10.5
at,nsa,m,y_lt25,2009.06,32000,10.4
at,nsa,m,y_lt25,2009.07,37000,11.2
at,nsa,m,y_lt25,2009.08,38000,11.5
at,nsa,m,y_lt25,2009.09,36000,10.7
at,nsa,m,y_lt25,2009.10,30000,9.3
at,nsa,m,y_lt25,2009.11,28000,8.8
at,nsa,m,y_lt25,2009.12,34000,10.7
at,nsa,m,y_lt25,2010.01,34000,10.9
at,nsa,m,y_lt25,2010.02,32000,10.6
at,nsa,m,y_lt25,2010.03,29000,9.7
at,nsa,m,y_lt25,2010.04,28000,9.6
at,nsa,m,y_lt25,2010.05,27000,9.1
at,nsa,m,y_lt25,2010.06,26000,8.6
at,nsa,m,y_lt25,2010.07,29000,9
at,nsa,m,y_lt25,2010.08,31000,9.6
at,nsa,m,y_lt25,2010.09,32000,9.6
at,nsa,m,y_lt25,2010.10,30000,9.1
at,nsa,m,y_lt25,2010.11,29000,9.2
at,nsa,m,y_lt25,2010.12,37000,11.4
at,sa,f,y25-74,1993.01,59000,4.3
at,sa,f,y25-74,1993.02,60000,4.4
at,sa,f,y25-74,1993.03,60000,4.4
at,sa,f,y25-74,1993.04,61000,4.5
at,sa,f,y25-74,1993.05,61000,4.5
at,sa,f,y25-74,1993.06,62000,4.5
at,sa,f,y25-74,1993.07,63000,4.6
at,sa,f,y25-74,1993.08,63000,4.6
at,sa,f,y25-74,1993.09,63000,4.6
at,sa,f,y25-74,1993.10,63000,4.6
at,sa,f,y25-74,1993.11,63000,4.6
at,sa,f,y25-74,1993.12,62000,4.6
at,sa,f,y25-74,1994.01,62000,4.5
at,sa,f,y25-74,1994.02,62000,4.6
at,sa,f,y25-74,1994.03,62000,4.5
at,sa,f,y25-74,1994.04,62000,4.5
at,sa,f,y25-74,1994.05,62000,4.5
at,sa,f,y25-74,1994.06,61000,4.5
at,sa,f,y25-74,1994.07,61000,4.5
at,sa,f,y25-74,1994.08,61000,4.5
at,sa,f,y25-74,1994.09,62000,4.5
at,sa,f,y25-74,1994.10,63000,4.6
at,sa,f,y25-74,1994.11,63000,4.6
at,sa,f,y25-74,1994.12,62000,4.6
at,sa,f,y25-74,1995.01,62000,4.5
at,sa,f,y25-74,1995.02,62000,4.5
at,sa,f,y25-74,1995.03,62000,4.6
at,sa,f,y25-74,1995.04,62000,4.6
at,sa,f,y25-74,1995.05,62000,4.6
at,sa,f,y25-74,1995.06,63000,4.6
at,sa,f,y25-74,1995.07,63000,4.6
at,sa,f,y25-74,1995.08,64000,4.7
at,sa,f,y25-74,1995.09,64000,4.7
at,sa,f,y25-74,1995.10,64000,4.7
at,sa,f,y25-74,1995.11,65000,4.7
at,sa,f,y25-74,1995.12,65000,4.7
at,sa,f,y25-74,1996.01,65000,4.7
at,sa,f,y25-74,1996.02,66000,4.8
at,sa,f,y25-74,1996.03,67000,4.9
at,sa,f,y25-74,1996.04,67000,4.9
at,sa,f,y25-74,1996.05,67000,4.9
at,sa,f,y25-74,1996.06,67000,4.9
at,sa,f,y25-74,1996.07,67000,4.9
at,sa,f,y25-74,1996.08,67000,4.8
at,sa,f,y25-74,1996.09,67000,4.8
at,sa,f,y25-74,1996.10,67000,4.8
at,sa,f,y25-74,1996.11,66000,4.8
at,sa,f,y25-74,1996.12,67000,4.8
at,sa,f,y25-74,1997.01,67000,4.8
at,sa,f,y25-74,1997.02,66000,4.8
at,sa,f,y25-74,1997.03,66000,4.7
at,sa,f,y25-74,1997.04,66000,4.8
at,sa,f,y25-74,1997.05,67000,4.8
at,sa,f,y25-74,1997.06,67000,4.8
at,sa,f,y25-74,1997.07,68000,4.9
at,sa,f,y25-74,1997.08,68000,4.9
at,sa,f,y25-74,1997.09,69000,4.9
at,sa,f,y25-74,1997.10,70000,5
at,sa,f,y25-74,1997.11,70000,5
at,sa,f,y25-74,1997.12,71000,5
at,sa,f,y25-74,1998.01,71000,5.1
at,sa,f,y25-74,1998.02,72000,5.1
at,sa,f,y25-74,1998.03,73000,5.1
at,sa,f,y25-74,1998.04,73000,5.1
at,sa,f,y25-74,1998.05,72000,5.1
at,sa,f,y25-74,1998.06,71000,5
at,sa,f,y25-74,1998.07,70000,5
at,sa,f,y25-74,1998.08,69000,4.8
at,sa,f,y25-74,1998.09,68000,4.8
at,sa,f,y25-74,1998.10,67000,4.7
at,sa,f,y25-74,1998.11,66000,4.6
at,sa,f,y25-74,1998.12,65000,4.6
at,sa,f,y25-74,1999.01,64000,4.5
at,sa,f,y25-74,1999.02,63000,4.4
at,sa,f,y25-74,1999.03,62000,4.4
at,sa,f,y25-74,1999.04,63000,4.4
at,sa,f,y25-74,1999.05,63000,4.4
at,sa,f,y25-74,1999.06,62000,4.3
at,sa,f,y25-74,1999.07,63000,4.4
at,sa,f,y25-74,1999.08,63000,4.4
at,sa,f,y25-74,1999.09,63000,4.4
at,sa,f,y25-74,1999.10,62000,4.3
at,sa,f,y25-74,1999.11,63000,4.4
at,sa,f,y25-74,1999.12,64000,4.4
at,sa,f,y25-74,2000.01,63000,4.4
at,sa,f,y25-74,2000.02,63000,4.4
at,sa,f,y25-74,2000.03,62000,4.3
at,sa,f,y25-74,2000.04,60000,4.2
at,sa,f,y25-74,2000.05,60000,4.1
at,sa,f,y25-74,2000.06,59000,4.1
at,sa,f,y25-74,2000.07,58000,4
at,sa,f,y25-74,2000.08,57000,3.9
at,sa,f,y25-74,2000.09,56000,3.9
at,sa,f,y25-74,2000.10,56000,3.9
at,sa,f,y25-74,2000.11,56000,3.8
at,sa,f,y25-74,2000.12,56000,3.9
at,sa,f,y25-74,2001.01,56000,3.8
at,sa,f,y25-74,2001.02,55000,3.8
at,sa,f,y25-74,2001.03,55000,3.7
at,sa,f,y25-74,2001.04,54000,3.7
at,sa,f,y25-74,2001.05,55000,3.7
at,sa,f,y25-74,2001.06,56000,3.8
at,sa,f,y25-74,2001.07,57000,3.8
at,sa,f,y25-74,2001.08,57000,3.9
at,sa,f,y25-74,2001.09,58000,3.9
at,sa,f,y25-74,2001.10,59000,3.9
at,sa,f,y25-74,2001.11,60000,4
at,sa,f,y25-74,2001.12,60000,4
at,sa,f,y25-74,2002.01,61000,4
at,sa,f,y25-74,2002.02,62000,4.1
at,sa,f,y25-74,2002.03,62000,4.1
at,sa,f,y25-74,2002.04,62000,4.1
at,sa,f,y25-74,2002.05,62000,4.1
at,sa,f,y25-74,2002.06,61000,4
at,sa,f,y25-74,2002.07,61000,4
at,sa,f,y25-74,2002.08,62000,4.1
at,sa,f,y25-74,2002.09,61000,4
at,sa,f,y25-74,2002.10,60000,4
at,sa,f,y25-74,2002.11,60000,3.9
at,sa,f,y25-74,2002.12,59000,3.9
at,sa,f,y25-74,2003.01,59000,3.9
at,sa,f,y25-74,2003.02,59000,3.9
at,sa,f,y25-74,2003.03,59000,3.9
at,sa,f,y25-74,2003.04,59000,3.9
at,sa,f,y25-74,2003.05,60000,3.9
at,sa,f,y25-74,2003.06,61000,4
at,sa,f,y25-74,2003.07,62000,4.1
at,sa,f,y25-74,2003.08,62000,4.1
at,sa,f,y25-74,2003.09,62000,4.1
at,sa,f,y25-74,2003.10,62000,4.1
at,sa,f,y25-74,2003.11,62000,4.1
at,sa,f,y25-74,2003.12,63000,4.2
at,sa,f,y25-74,2004.01,63000,4.2
at,sa,f,y25-74,2004.02,64000,4.2
at,sa,f,y25-74,2004.03,66000,4.4
at,sa,f,y25-74,2004.04,69000,4.6
at,sa,f,y25-74,2004.05,72000,4.7
at,sa,f,y25-74,2004.06,73000,4.8
at,sa,f,y25-74,2004.07,71000,4.7
at,sa,f,y25-74,2004.08,70000,4.6
at,sa,f,y25-74,2004.09,71000,4.7
at,sa,f,y25-74,2004.10,72000,4.7
at,sa,f,y25-74,2004.11,74000,4.8
at,sa,f,y25-74,2004.12,74000,4.8
at,sa,f,y25-74,2005.01,74000,4.8
at,sa,f,y25-74,2005.02,74000,4.8
at,sa,f,y25-74,2005.03,73000,4.7
at,sa,f,y25-74,2005.04,71000,4.6
at,sa,f,y25-74,2005.05,70000,4.5
at,sa,f,y25-74,2005.06,71000,4.6
at,sa,f,y25-74,2005.07,73000,4.7
at,sa,f,y25-74,2005.08,75000,4.8
at,sa,f,y25-74,2005.09,76000,4.8
at,sa,f,y25-74,2005.10,75000,4.8
at,sa,f,y25-74,2005.11,74000,4.7
at,sa,f,y25-74,2005.12,74000,4.7
at,sa,f,y25-74,2006.01,75000,4.7
at,sa,f,y25-74,2006.02,76000,4.8
at,sa,f,y25-74,2006.03,77000,4.8
at,sa,f,y25-74,2006.04,76000,4.8
at,sa,f,y25-74,2006.05,76000,4.7
at,sa,f,y25-74,2006.06,72000,4.5
at,sa,f,y25-74,2006.07,68000,4.3
at,sa,f,y25-74,2006.08,66000,4.1
at,sa,f,y25-74,2006.09,67000,4.1
at,sa,f,y25-74,2006.10,72000,4.5
at,sa,f,y25-74,2006.11,76000,4.7
at,sa,f,y25-74,2006.12,76000,4.7
at,sa,f,y25-74,2007.01,75000,4.6
at,sa,f,y25-74,2007.02,72000,4.5
at,sa,f,y25-74,2007.03,71000,4.4
at,sa,f,y25-74,2007.04,69000,4.3
at,sa,f,y25-74,2007.05,70000,4.3
at,sa,f,y25-74,2007.06,71000,4.4
at,sa,f,y25-74,2007.07,75000,4.6
at,sa,f,y25-74,2007.08,75000,4.6
at,sa,f,y25-74,2007.09,71000,4.3
at,sa,f,y25-74,2007.10,67000,4.1
at,sa,f,y25-74,2007.11,63000,3.9
at,sa,f,y25-74,2007.12,61000,3.7
at,sa,f,y25-74,2008.01,63000,3.8
at,sa,f,y25-74,2008.02,61000,3.7
at,sa,f,y25-74,2008.03,58000,3.5
at,sa,f,y25-74,2008.04,56000,3.4
at,sa,f,y25-74,2008.05,54000,3.3
at,sa,f,y25-74,2008.06,53000,3.2
at,sa,f,y25-74,2008.07,55000,3.3
at,sa,f,y25-74,2008.08,55000,3.3
at,sa,f,y25-74,2008.09,56000,3.3
at,sa,f,y25-74,2008.10,57000,3.4
at,sa,f,y25-74,2008.11,57000,3.4
at,sa,f,y25-74,2008.12,60000,3.6
at,sa,f,y25-74,2009.01,61000,3.6
at,sa,f,y25-74,2009.02,62000,3.7
at,sa,f,y25-74,2009.03,63000,3.7
at,sa,f,y25-74,2009.04,61000,3.6
at,sa,f,y25-74,2009.05,62000,3.7
at,sa,f,y25-74,2009.06,64000,3.8
at,sa,f,y25-74,2009.07,67000,4
at,sa,f,y25-74,2009.08,69000,4
at,sa,f,y25-74,2009.09,68000,4
at,sa,f,y25-74,2009.10,64000,3.8
at,sa,f,y25-74,2009.11,61000,3.6
at,sa,f,y25-74,2009.12,59000,3.5
at,sa,f,y25-74,2010.01,57000,3.4
at,sa,f,y25-74,2010.02,57000,3.4
at,sa,f,y25-74,2010.03,58000,3.4
at,sa,f,y25-74,2010.04,62000,3.7
at,sa,f,y25-74,2010.05,63000,3.7
at,sa,f,y25-74,2010.06,61000,3.6
at,sa,f,y25-74,2010.07,57000,3.3
at,sa,f,y25-74,2010.08,55000,3.2
at,sa,f,y25-74,2010.09,56000,3.3
at,sa,f,y25-74,2010.10,56000,3.3
at,sa,f,y25-74,2010.11,57000,3.3
at,sa,f,y25-74,2010.12,57000,3.3
at,sa,f,y_lt25,1993.01,22000,7.4
at,sa,f,y_lt25,1993.02,22000,7.5
at,sa,f,y_lt25,1993.03,22000,7.6
at,sa,f,y_lt25,1993.04,23000,7.7
at,sa,f,y_lt25,1993.05,23000,7.7
at,sa,f,y_lt25,1993.06,23000,7.7
at,sa,f,y_lt25,1993.07,22000,7.6
at,sa,f,y_lt25,1993.08,23000,7.7
at,sa,f,y_lt25,1993.09,23000,7.7
at,sa,f,y_lt25,1993.10,22000,7.5
at,sa,f,y_lt25,1993.11,22000,7.6
at,sa,f,y_lt25,1993.12,22000,7.5
at,sa,f,y_lt25,1994.01,22000,7.4
at,sa,f,y_lt25,1994.02,21000,7.3
at,sa,f,y_lt25,1994.03,21000,7.1
at,sa,f,y_lt25,1994.04,21000,7.2
at,sa,f,y_lt25,1994.05,21000,7.2
at,sa,f,y_lt25,1994.06,20000,7
at,sa,f,y_lt25,1994.07,20000,6.9
at,sa,f,y_lt25,1994.08,20000,6.8
at,sa,f,y_lt25,1994.09,20000,6.8
at,sa,f,y_lt25,1994.10,20000,6.9
at,sa,f,y_lt25,1994.11,20000,6.9
at,sa,f,y_lt25,1994.12,20000,6.9
at,sa,f,y_lt25,1995.01,20000,6.8
at,sa,f,y_lt25,1995.02,20000,6.8
at,sa,f,y_lt25,1995.03,20000,6.8
at,sa,f,y_lt25,1995.04,20000,6.8
at,sa,f,y_lt25,1995.05,20000,6.8
at,sa,f,y_lt25,1995.06,20000,6.9
at,sa,f,y_lt25,1995.07,19000,6.8
at,sa,f,y_lt25,1995.08,19000,6.8
at,sa,f,y_lt25,1995.09,19000,6.8
at,sa,f,y_lt25,1995.10,19000,6.9
at,sa,f,y_lt25,1995.11,19000,6.9
at,sa,f,y_lt25,1995.12,19000,6.9
