country,seasonality,age_group,month,unemployment,unemployment_rate
at,sa,y25-74,2007.10,129000,3.6
at,sa,y25-74,2007.11,125000,3.5
at,sa,y25-74,2007.12,123000,3.4
at,sa,y25-74,2008.01,124000,3.4
at,sa,y25-74,2008.02,119000,3.3
at,sa,y25-74,2008.03,113000,3.1
at,sa,y25-74,2008.04,109000,3
at,sa,y25-74,2008.05,106000,2.9
at,sa,y25-74,2008.06,107000,2.9
at,sa,y25-74,2008.07,112000,3.1
at,sa,y25-74,2008.08,113000,3.1
at,sa,y25-74,2008.09,114000,3.1
at,sa,y25-74,2008.10,113000,3.1
at,sa,y25-74,2008.11,114000,3.1
at,sa,y25-74,2008.12,120000,3.3
at,sa,y25-74,2009.01,126000,3.5
at,sa,y25-74,2009.02,135000,3.7
at,sa,y25-74,2009.03,138000,3.8
at,sa,y25-74,2009.04,138000,3.8
at,sa,y25-74,2009.05,142000,3.9
at,sa,y25-74,2009.06,148000,4
at,sa,y25-74,2009.07,155000,4.2
at,sa,y25-74,2009.08,158000,4.3
at,sa,y25-74,2009.09,158000,4.3
at,sa,y25-74,2009.10,154000,4.2
at,sa,y25-74,2009.11,147000,4
at,sa,y25-74,2009.12,142000,3.9
at,sa,y25-74,2010.01,135000,3.7
at,sa,y25-74,2010.02,134000,3.6
at,sa,y25-74,2010.03,134000,3.7
at,sa,y25-74,2010.04,140000,3.8
at,sa,y25-74,2010.05,143000,3.9
at,sa,y25-74,2010.06,142000,3.8
at,sa,y25-74,2010.07,137000,3.7
at,sa,y25-74,2010.08,138000,3.7
at,sa,y25-74,2010.09,143000,3.9
at,sa,y25-74,2010.10,146000,3.9
at,sa,y25-74,2010.11,150000,4
at,sa,y25-74,2010.12,152000,4.1
at,sa,y_lt25,1993.01,38000,6.2
at,sa,y_lt25,1993.02,38000,6.2
at,sa,y_lt25,1993.03,38000,6.3
at,sa,y_lt25,1993.04,39000,6.4
at,sa,y_lt25,1993.05,39000,6.4
at,sa,y_lt25,1993.06,39000,6.4
at,sa,y_lt25,1993.07,39000,6.4
at,sa,y_lt25,1993.08,39000,6.4
at,sa,y_lt25,1993.09,39000,6.3
at,sa,y_lt25,1993.10,38000,6.3
at,sa,y_lt25,1993.11,38000,6.3
at,sa,y_lt25,1993.12,38000,6.2
at,sa,y_lt25,1994.01,37000,6.1
at,sa,y_lt25,1994.02,37000,6
at,sa,y_lt25,1994.03,35000,5.8
at,sa,y_lt25,1994.04,35000,5.8
at,sa,y_lt25,1994.05,35000,5.8
at,sa,y_lt25,1994.06,34000,5.7
at,sa,y_lt25,1994.07,34000,5.6
at,sa,y_lt25,1994.08,34000,5.6
at,sa,y_lt25,1994.09,34000,5.6
at,sa,y_lt25,1994.10,34000,5.6
at,sa,y_lt25,1994.11,34000,5.5
at,sa,y_lt25,1994.12,33000,5.5
at,sa,y_lt25,1995.01,33000,5.5
at,sa,y_lt25,1995.02,33000,5.5
at,sa,y_lt25,1995.03,33000,5.5
at,sa,y_lt25,1995.04,33000,5.5
at,sa,y_lt25,1995.05,33000,5.5
at,sa,y_lt25,1995.06,33000,5.6
at,sa,y_lt25,1995.07,33000,5.6
at,sa,y_lt25,1995.08,33000,5.6
at,sa,y_lt25,1995.09,33000,5.7
at,sa,y_lt25,1995.10,33000,5.8
at,sa,y_lt25,1995.11,34000,5.9
at,sa,y_lt25,1995.12,34000,5.9
at,sa,y_lt25,1996.01,34000,6
at,sa,y_lt25,1996.02,34000,6.1
at,sa,y_lt25,1996.03,35000,6.2
at,sa,y_lt25,1996.04,35000,6.3
at,sa,y_lt25,1996.05,35000,6.2
at,sa,y_lt25,1996.06,35000,6.2
at,sa,y_lt25,1996.07,35000,6.3
at,sa,y_lt25,1996.08,35000,6.4
at,sa,y_lt25,1996.09,35000,6.4
at,sa,y_lt25,1996.10,36000,6.5
at,sa,y_lt25,1996.11,36000,6.5
at,sa,y_lt25,1996.12,35000,6.5
at,sa,y_lt25,1997.01,36000,6.6
at,sa,y_lt25,1997.02,36000,6.6
at,sa,y_lt25,1997.03,36000,6.6
at,sa,y_lt25,1997.04,36000,6.6
at,sa,y_lt25,1997.05,36000,6.7
at,sa,y_lt25,1997.06,36000,6.7
at,sa,y_lt25,1997.07,37000,6.8
at,sa,y_lt25,1997.08,36000,6.8
at,sa,y_lt25,1997.09,36000,6.7
at,sa,y_lt25,1997.10,36000,6.7
at,sa,y_lt25,1997.11,36000,6.7
at,sa,y_lt25,1997.12,36000,6.7
at,sa,y_lt25,1998.01,36000,6.7
at,sa,y_lt25,1998.02,36000,6.7
at,sa,y_lt25,1998.03,36000,6.8
at,sa,y_lt25,1998.04,36000,6.7
at,sa,y_lt25,1998.05,35000,6.6
at,sa,y_lt25,1998.06,35000,6.6
at,sa,y_lt25,1998.07,35000,6.5
at,sa,y_lt25,1998.08,34000,6.3
at,sa,y_lt25,1998.09,33000,6.1
at,sa,y_lt25,1998.10,32000,6
at,sa,y_lt25,1998.11,32000,5.9
at,sa,y_lt25,1998.12,31000,5.7
at,sa,y_lt25,1999.01,30000,5.6
at,sa,y_lt25,1999.02,29000,5.5
at,sa,y_lt25,1999.03,29000,5.5
at,sa,y_lt25,1999.04,29000,5.5
at,sa,y_lt25,1999.05,28000,5.4
at,sa,y_lt25,1999.06,28000,5.2
at,sa,y_lt25,1999.07,28000,5.3
at,sa,y_lt25,1999.08,28000,5.3
at,sa,y_lt25,1999.09,28000,5.3
at,sa,y_lt25,1999.10,27000,5.3
at,sa,y_lt25,1999.11,28000,5.4
at,sa,y_lt25,1999.12,28000,5.4
at,sa,y_lt25,2000.01,28000,5.5
at,sa,y_lt25,2000.02,28000,5.5
at,sa,y_lt25,2000.03,28000,5.4
at,sa,y_lt25,2000.04,27000,5.2
at,sa,y_lt25,2000.05,26000,5.2
at,sa,y_lt25,2000.06,26000,5.2
at,sa,y_lt25,2000.07,26000,5.1
at,sa,y_lt25,2000.08,26000,5.2
at,sa,y_lt25,2000.09,26000,5.2
at,sa,y_lt25,2000.10,26000,5.2
at,sa,y_lt25,2000.11,26000,5.2
at,sa,y_lt25,2000.12,26000,5.3
at,sa,y_lt25,2001.01,27000,5.4
at,sa,y_lt25,2001.02,27000,5.4
at,sa,y_lt25,2001.03,27000,5.5
at,sa,y_lt25,2001.04,27000,5.5
at,sa,y_lt25,2001.05,28000,5.6
at,sa,y_lt25,2001.06,29000,5.7
at,sa,y_lt25,2001.07,29000,5.8
at,sa,y_lt25,2001.08,30000,5.9
at,sa,y_lt25,2001.09,30000,6
at,sa,y_lt25,2001.10,31000,6.1
at,sa,y_lt25,2001.11,32000,6.3
at,sa,y_lt25,2001.12,33000,6.4
at,sa,y_lt25,2002.01,33000,6.5
at,sa,y_lt25,2002.02,34000,6.6
at,sa,y_lt25,2002.03,34000,6.6
at,sa,y_lt25,2002.04,35000,6.8
at,sa,y_lt25,2002.05,35000,6.8
at,sa,y_lt25,2002.06,35000,6.8
at,sa,y_lt25,2002.07,35000,6.8
at,sa,y_lt25,2002.08,35000,6.8
at,sa,y_lt25,2002.09,35000,6.8
at,sa,y_lt25,2002.10,35000,6.8
at,sa,y_lt25,2002.11,34000,6.7
at,sa,y_lt25,2002.12,34000,6.7
at,sa,y_lt25,2003.01,34000,6.7
at,sa,y_lt25,2003.02,35000,6.8
at,sa,y_lt25,2003.03,35000,6.9
at,sa,y_lt25,2003.04,36000,7.1
at,sa,y_lt25,2003.05,38000,7.5
at,sa,y_lt25,2003.06,41000,8
at,sa,y_lt25,2003.07,43000,8.4
at,sa,y_lt25,2003.08,44000,8.6
at,sa,y_lt25,2003.09,46000,8.9
at,sa,y_lt25,2003.10,47000,9.1
at,sa,y_lt25,2003.11,49000,9.4
at,sa,y_lt25,2003.12,51000,9.7
at,sa,y_lt25,2004.01,53000,10.1
at,sa,y_lt25,2004.02,54000,10.3
at,sa,y_lt25,2004.03,55000,10.2
at,sa,y_lt25,2004.04,52000,9.6
at,sa,y_lt25,2004.05,50000,9.1
at,sa,y_lt25,2004.06,48000,8.7
at,sa,y_lt25,2004.07,47000,8.6
at,sa,y_lt25,2004.08,48000,8.8
at,sa,y_lt25,2004.09,51000,9.3
at,sa,y_lt25,2004.10,54000,9.7
at,sa,y_lt25,2004.11,57000,10
at,sa,y_lt25,2004.12,57000,9.8
at,sa,y_lt25,2005.01,52000,9.1
at,sa,y_lt25,2005.02,53000,9.1
at,sa,y_lt25,2005.03,57000,9.8
at,sa,y_lt25,2005.04,65000,11.1
at,sa,y_lt25,2005.05,68000,11.7
at,sa,y_lt25,2005.06,68000,11.7
at,sa,y_lt25,2005.07,63000,10.8
at,sa,y_lt25,2005.08,60000,10.3
at,sa,y_lt25,2005.09,60000,10.3
at,sa,y_lt25,2005.10,59000,10.2
at,sa,y_lt25,2005.11,59000,10.2
at,sa,y_lt25,2005.12,60000,10.3
at,sa,y_lt25,2006.01,61000,10.5
at,sa,y_lt25,2006.02,60000,10.3
at,sa,y_lt25,2006.03,59000,10.1
at,sa,y_lt25,2006.04,53000,9.2
at,sa,y_lt25,2006.05,54000,9.2
at,sa,y_lt25,2006.06,53000,9
at,sa,y_lt25,2006.07,54000,9.1
at,sa,y_lt25,2006.08,52000,8.8
at,sa,y_lt25,2006.09,51000,8.5
at,sa,y_lt25,2006.10,50000,8.5
at,sa,y_lt25,2006.11,48000,8.2
at,sa,y_lt25,2006.12,47000,8
at,sa,y_lt25,2007.01,49000,8.1
at,sa,y_lt25,2007.02,49000,8.1
at,sa,y_lt25,2007.03,50000,8.3
at,sa,y_lt25,2007.04,54000,8.9
at,sa,y_lt25,2007.05,56000,9.2
at,sa,y_lt25,2007.06,58000,9.5
at,sa,y_lt25,2007.07,60000,9.9
at,sa,y_lt25,2007.08,60000,9.8
at,sa,y_lt25,2007.09,55000,9.1
at,sa,y_lt25,2007.10,49000,8.2
at,sa,y_lt25,2007.11,45000,7.6
at,sa,y_lt25,2007.12,44000,7.4
at,sa,y_lt25,2008.01,50000,8.4
at,sa,y_lt25,2008.02,50000,8.3
at,sa,y_lt25,2008.03,48000,8
at,sa,y_lt25,2008.04,46000,7.6
at,sa,y_lt25,2008.05,42000,7.1
at,sa,y_lt25,2008.06,41000,6.9
at,sa,y_lt25,2008.07,44000,7.4
at,sa,y_lt25,2008.08,46000,7.6
at,sa,y_lt25,2008.09,48000,8
at,sa,y_lt25,2008.10,53000,8.7
at,sa,y_lt25,2008.11,57000,9.3
at,sa,y_lt25,2008.12,58000,9.5
at,sa,y_lt25,2009.01,56000,9.2
at,sa,y_lt25,2009.02,56000,9.2
at,sa,y_lt25,2009.03,57000,9.5
at,sa,y_lt25,2009.04,61000,10.2
at,sa,y_lt25,2009.05,64000,10.6
at,sa,y_lt25,2009.06,65000,10.8
at,sa,y_lt25,2009.07,66000,10.9
at,sa,y_lt25,2009.08,65000,10.8
at,sa,y_lt25,2009.09,62000,10.3
at,sa,y_lt25,2009.10,57000,9.7
at,sa,y_lt25,2009.11,55000,9.3
at,sa,y_lt25,2009.12,55000,9.4
at,sa,y_lt25,2010.01,57000,9.7
at,sa,y_lt25,2010.02,57000,9.8
at,sa,y_lt25,2010.03,55000,9.5
at,sa,y_lt25,2010.04,55000,9.4
at,sa,y_lt25,2010.05,53000,9.2
at,sa,y_lt25,2010.06,52000,9
at,sa,y_lt25,2010.07,50000,8.8
at,sa,y_lt25,2010.08,52000,9.1
at,sa,y_lt25,2010.09,55000,9.3
at,sa,y_lt25,2010.10,58000,9.8
at,sa,y_lt25,2010.11,61000,10.3
at,sa,y_lt25,2010.12,62000,10.5
at,trend,y25-74,1993.01,107000,3.4
at,trend,y25-74,1993.02,107000,3.4
at,trend,y25-74,1993.03,109000,3.4
at,trend,y25-74,1993.04,110000,3.5
at,trend,y25-74,1993.05,112000,3.5
at,trend,y25-74,1993.06,113000,3.5
at,trend,y25-74,1993.07,115000,3.6
at,trend,y25-74,1993.08,115000,3.6
at,trend,y25-74,1993.09,115000,3.6
at,trend,y25-74,1993.10,115000,3.6
at,trend,y25-74,1993.11,115000,3.6
at,trend,y25-74,1993.12,115000,3.6
at,trend,y25-74,1994.01,114000,3.6
at,trend,y25-74,1994.02,111000,3.5
at,trend,y25-74,1994.03,110000,3.4
at,trend,y25-74,1994.04,110000,3.4
at,trend,y25-74,1994.05,111000,3.5
at,trend,y25-74,1994.06,111000,3.5
at,trend,y25-74,1994.07,111000,3.5
at,trend,y25-74,1994.08,111000,3.5
at,trend,y25-74,1994.09,111000,3.5
at,trend,y25-74,1994.10,112000,3.5
at,trend,y25-74,1994.11,111000,3.5
at,trend,y25-74,1994.12,111000,3.5
at,trend,y25-74,1995.01,111000,3.5
at,trend,y25-74,1995.02,110000,3.5
at,trend,y25-74,1995.03,109000,3.4
at,trend,y25-74,1995.04,110000,3.5
at,trend,y25-74,1995.05,112000,3.5
at,trend,y25-74,1995.06,113000,3.6
at,trend,y25-74,1995.07,115000,3.6
at,trend,y25-74,1995.08,117000,3.7
at,trend,y25-74,1995.09,118000,3.7
at,trend,y25-74,1995.10,120000,3.8
at,trend,y25-74,1995.11,122000,3.8
at,trend,y25-74,1995.12,125000,3.9
at,trend,y25-74,1996.01,127000,4
at,trend,y25-74,1996.02,129000,4
at,trend,y25-74,1996.03,132000,4.1
at,trend,y25-74,1996.04,133000,4.2
at,trend,y25-74,1996.05,130000,4.1
at,trend,y25-74,1996.06,128000,4
at,trend,y25-74,1996.07,126000,4
at,trend,y25-74,1996.08,126000,3.9
at,trend,y25-74,1996.09,125000,3.9
at,trend,y25-74,1996.10,125000,3.9
at,trend,y25-74,1996.11,125000,3.9
at,trend,y25-74,1996.12,123000,3.9
at,trend,y25-74,1997.01,123000,3.9
at,trend,y25-74,1997.02,124000,3.9
at,trend,y25-74,1997.03,124000,3.9
at,trend,y25-74,1997.04,125000,3.9
at,trend,y25-74,1997.05,127000,4
at,trend,y25-74,1997.06,128000,4
at,trend,y25-74,1997.07,129000,4
at,trend,y25-74,1997.08,131000,4.1
at,trend,y25-74,1997.09,132000,4.1
at,trend,y25-74,1997.10,134000,4.2
at,trend,y25-74,1997.11,135000,4.2
at,trend,y25-74,1997.12,134000,4.2
at,trend,y25-74,1998.01,135000,4.2
at,trend,y25-74,1998.02,137000,4.2
at,trend,y25-74,1998.03,139000,4.3
at,trend,y25-74,1998.04,140000,4.3
at,trend,y25-74,1998.05,140000,4.3
at,trend,y25-74,1998.06,139000,4.3
at,trend,y25-74,1998.07,137000,4.2
at,trend,y25-74,1998.08,135000,4.1
at,trend,y25-74,1998.09,133000,4.1
at,trend,y25-74,1998.10,132000,4
at,trend,y25-74,1998.11,129000,4
at,trend,y25-74,1998.12,125000,3.9
at,trend,y25-74,1999.01,123000,3.8
at,trend,y25-74,1999.02,123000,3.8
at,trend,y25-74,1999.03,123000,3.8
at,trend,y25-74,1999.04,122000,3.7
at,trend,y25-74,1999.05,122000,3.7
at,trend,y25-74,1999.06,121000,3.7
at,trend,y25-74,1999.07,120000,3.7
at,trend,y25-74,1999.08,120000,3.7
at,trend,y25-74,1999.09,120000,3.7
at,trend,y25-74,1999.10,120000,3.7
at,trend,y25-74,1999.11,120000,3.7
at,trend,y25-74,1999.12,119000,3.6
at,trend,y25-74,2000.01,120000,3.7
at,trend,y25-74,2000.02,122000,3.7
at,trend,y25-74,2000.03,120000,3.6
at,trend,y25-74,2000.04,116000,3.5
at,trend,y25-74,2000.05,113000,3.4
at,trend,y25-74,2000.06,110000,3.3
at,trend,y25-74,2000.07,107000,3.3
at,trend,y25-74,2000.08,105000,3.2
at,trend,y25-74,2000.09,104000,3.2
at,trend,y25-74,2000.10,103000,3.1
at,trend,y25-74,2000.11,103000,3.1
at,trend,y25-74,2000.12,102000,3.1
at,trend,y25-74,2001.01,103000,3.1
at,trend,y25-74,2001.02,105000,3.2
at,trend,y25-74,2001.03,104000,3.1
at,trend,y25-74,2001.04,103000,3.1
at,trend,y25-74,2001.05,104000,3.1
at,trend,y25-74,2001.06,106000,3.2
at,trend,y25-74,2001.07,108000,3.3
at,trend,y25-74,2001.08,111000,3.3
at,trend,y25-74,2001.09,113000,3.4
at,trend,y25-74,2001.10,116000,3.5
at,trend,y25-74,2001.11,120000,3.6
at,trend,y25-74,2001.12,124000,3.7
at,trend,y25-74,2002.01,127000,3.8
at,trend,y25-74,2002.02,127000,3.8
at,trend,y25-74,2002.03,128000,3.8
at,trend,y25-74,2002.04,129000,3.8
at,trend,y25-74,2002.05,130000,3.8
at,trend,y25-74,2002.06,130000,3.8
at,trend,y25-74,2002.07,130000,3.8
at,trend,y25-74,2002.08,130000,3.8
at,trend,y25-74,2002.09,130000,3.8
at,trend,y25-74,2002.10,129000,3.8
at,trend,y25-74,2002.11,127000,3.7
at,trend,y25-74,2002.12,127000,3.8
at,trend,y25-74,2003.01,126000,3.7
at,trend,y25-74,2003.02,124000,3.7
at,trend,y25-74,2003.03,124000,3.6
at,trend,y25-74,2003.04,124000,3.7
at,trend,y25-74,2003.05,124000,3.7
at,trend,y25-74,2003.06,126000,3.7
at,trend,y25-74,2003.07,126000,3.7
at,trend,y25-74,2003.08,125000,3.7
at,trend,y25-74,2003.09,125000,3.7
at,trend,y25-74,2003.10,124000,3.7
at,trend,y25-74,2003.11,123000,3.7
at,trend,y25-74,2003.12,122000,3.7
at,trend,y25-74,2004.01,123000,3.7
at,trend,y25-74,2004.02,124000,3.7
at,trend,y25-74,2004.03,129000,3.9
at,trend,y25-74,2004.04,134000,4
at,trend,y25-74,2004.05,138000,4.1
at,trend,y25-74,2004.06,143000,4.2
at,trend,y25-74,2004.07,141000,4.2
at,trend,y25-74,2004.08,141000,4.1
at,trend,y25-74,2004.09,142000,4.2
at,trend,y25-74,2004.10,142000,4.2
at,trend,y25-74,2004.11,143000,4.2
at,trend,y25-74,2004.12,143000,4.2
at,trend,y25-74,2005.01,143000,4.2
at,trend,y25-74,2005.02,143000,4.2
at,trend,y25-74,2005.03,143000,4.2
at,trend,y25-74,2005.04,142000,4.1
at,trend,y25-74,2005.05,141000,4.1
at,trend,y25-74,2005.06,142000,4.1
at,trend,y25-74,2005.07,142000,4.1
at,trend,y25-74,2005.08,144000,4.2
at,trend,y25-74,2005.09,145000,4.2
at,trend,y25-74,2005.10,145000,4.2
at,trend,y25-74,2005.11,145000,4.2
at,trend,y25-74,2005.12,144000,4.1
at,trend,y25-74,2006.01,145000,4.2
at,trend,y25-74,2006.02,146000,4.2
at,trend,y25-74,2006.03,147000,4.2
at,trend,y25-74,2006.04,145000,4.1
at,trend,y25-74,2006.05,145000,4.1
at,trend,y25-74,2006.06,141000,4
at,trend,y25-74,2006.07,136000,3.9
at,trend,y25-74,2006.08,133000,3.8
at,trend,y25-74,2006.09,134000,3.8
at,trend,y25-74,2006.10,140000,4
at,trend,y25-74,2006.11,144000,4.1
at,trend,y25-74,2006.12,144000,4
at,trend,y25-74,2007.01,142000,4
at,trend,y25-74,2007.02,139000,3.9
at,trend,y25-74,2007.03,138000,3.8
at,trend,y25-74,2007.04,138000,3.8
at,trend,y25-74,2007.05,138000,3.8
at,trend,y25-74,2007.06,139000,3.9
at,trend,y25-74,2007.07,142000,3.9
at,trend,y25-74,2007.08,143000,4
at,trend,y25-74,2007.09,138000,3.8
at,trend,y25-74,2007.10,134000,3.7
at,trend,y25-74,2007.11,131000,3.6
at,trend,y25-74,2007.12,130000,3.6
at,trend,y25-74,2008.01,131000,3.6
at,trend,y25-74,2008.02,129000,3.5
at,trend,y25-74,2008.03,125000,3.4
at,trend,y25-74,2008.04,123000,3.4
at,trend,y25-74,2008.05,121000,3.3
at,trend,y25-74,2008.06,121000,3.3
at,trend,y25-74,2008.07,124000,3.4
at,trend,y25-74,2008.08,125000,3.4
at,trend,y25-74,2008.09,125000,3.4
at,trend,y25-74,2008.10,126000,3.4
at,trend,y25-74,2008.11,126000,3.5
at,trend,y25-74,2008.12,129000,3.5
at,trend,y25-74,2009.01,132000,3.6
at,trend,y25-74,2009.02,135000,3.7
at,trend,y25-74,2009.03,136000,3.7
at,trend,y25-74,2009.04,135000,3.7
at,trend,y25-74,2009.05,135000,3.7
at,trend,y25-74,2009.06,139000,3.8
at,trend,y25-74,2009.07,143000,3.9
at,trend,y25-74,2009.08,145000,4
at,trend,y25-74,2009.09,145000,3.9
at,trend,y25-74,2009.10,141000,3.9
at,trend,y25-74,2009.11,138000,3.8
at,trend,y25-74,2009.12,136000,3.7
at,trend,y25-74,2010.01,134000,3.6
at,trend,y25-74,2010.02,134000,3.6
at,trend,y25-74,2010.03,136000,3.7
at,trend,y25-74,2010.04,140000,3.8
at,trend,y25-74,2010.05,142000,3.8
at,trend,y25-74,2010.06,140000,3.8
at,trend,y25-74,2010.07,136000,3.7
at,trend,y25-74,2010.08,134000,3.6
at,trend,y25-74,2010.09,136000,3.7
at,trend,y25-74,2010.10,137000,3.7
at,trend,y25-74,2010.11,138000,3.7
at,trend,y25-74,2010.12,139000,3.7
at,trend,y_lt25,1993.01,38000,6.2
at,trend,y_lt25,1993.02,38000,6.2
at,trend,y_lt25,1993.03,38000,6.3
at,trend,y_lt25,1993.04,39000,6.4
at,trend,y_lt25,1993.05,39000,6.4
at,trend,y_lt25,1993.06,39000,6.4
at,trend,y_lt25,1993.07,39000,6.4
at,trend,y_lt25,1993.08,39000,6.4
at,trend,y_lt25,1993.09,39000,6.3
at,trend,y_lt25,1993.10,38000,6.3
at,trend,y_lt25,1993.11,38000,6.3
at,trend,y_lt25,1993.12,38000,6.2
at,trend,y_lt25,1994.01,37000,6.1
at,trend,y_lt25,1994.02,37000,6
at,trend,y_lt25,1994.03,35000,5.8
at,trend,y_lt25,1994.04,35000,5.8
at,trend,y_lt25,1994.05,35000,5.8
at,trend,y_lt25,1994.06,34000,5.7
at,trend,y_lt25,1994.07,34000,5.6
at,trend,y_lt25,1994.08,34000,5.6
at,trend,y_lt25,1994.09,34000,5.6
at,trend,y_lt25,1994.10,34000,5.6
at,trend,y_lt25,1994.11,34000,5.5
at,trend,y_lt25,1994.12,33000,5.5
at,trend,y_lt25,1995.01,33000,5.5
at,trend,y_lt25,1995.02,33000,5.5
at,trend,y_lt25,1995.03,33000,5.5
at,trend,y_lt25,1995.04,33000,5.5
at,trend,y_lt25,1995.05,33000,5.5
at,trend,y_lt25,1995.06,33000,5.6
at,trend,y_lt25,1995.07,33000,5.6
at,trend,y_lt25,1995.08,33000,5.6
at,trend,y_lt25,1995.09,33000,5.7
at,trend,y_lt25,1995.10,33000,5.8
at,trend,y_lt25,1995.11,34000,5.9
at,trend,y_lt25,1995.12,34000,5.9
at,trend,y_lt25,1996.01,34000,6
at,trend,y_lt25,1996.02,34000,6
at,trend,y_lt25,1996.03,35000,6.2
at,trend,y_lt25,1996.04,35000,6.3
at,trend,y_lt25,1996.05,35000,6.2
at,trend,y_lt25,1996.06,35000,6.2
at,trend,y_lt25,1996.07,35000,6.3
at,trend,y_lt25,1996.08,35000,6.4
at,trend,y_lt25,1996.09,35000,6.4
at,trend,y_lt25,1996.10,36000,6.5
at,trend,y_lt25,1996.11,36000,6.5
at,trend,y_lt25,1996.12,35000,6.5
at,trend,y_lt25,1997.01,36000,6.6
at,trend,y_lt25,1997.02,36000,6.6
at,trend,y_lt25,1997.03,36000,6.6
at,trend,y_lt25,1997.04,36000,6.6
at,trend,y_lt25,1997.05,36000,6.7
at,trend,y_lt25,1997.06,36000,6.7
at,trend,y_lt25,1997.07,37000,6.8
at,trend,y_lt25,1997.08,36000,6.8
at,trend,y_lt25,1997.09,36000,6.7
at,trend,y_lt25,1997.10,36000,6.7
at,trend,y_lt25,1997.11,36000,6.7
at,trend,y_lt25,1997.12,36000,6.7
at,trend,y_lt25,1998.01,36000,6.7
at,trend,y_lt25,1998.02,36000,6.7
at,trend,y_lt25,1998.03,36000,6.8
at,trend,y_lt25,1998.04,36000,6.7
at,trend,y_lt25,1998.05,35000,6.6
at,trend,y_lt25,1998.06,35000,6.6
at,trend,y_lt25,1998.07,35000,6.5
at,trend,y_lt25,1998.08,34000,6.3
at,trend,y_lt25,1998.09,33000,6.1
at,trend,y_lt25,1998.10,32000,6
at,trend,y_lt25,1998.11,32000,5.9
at,trend,y_lt25,1998.12,31000,5.7
at,trend,y_lt25,1999.01,30000,5.6
at,trend,y_lt25,1999.02,29000,5.5
at,trend,y_lt25,1999.03,29000,5.5
at,trend,y_lt25,1999.04,29000,5.5
at,trend,y_lt25,1999.05,28000,5.4
at,trend,y_lt25,1999.06,28000,5.2
at,trend,y_lt25,1999.07,28000,5.3
at,trend,y_lt25,1999.08,28000,5.3
at,trend,y_lt25,1999.09,27000,5.3
at,trend,y_lt25,1999.10,27000,5.3
at,trend,y_lt25,1999.11,28000,5.4
at,trend,y_lt25,1999.12,28000,5.4
at,trend,y_lt25,2000.01,28000,5.5
at,trend,y_lt25,2000.02,28000,5.5
at,trend,y_lt25,2000.03,28000,5.4
at,trend,y_lt25,2000.04,27000,5.2
at,trend,y_lt25,2000.05,26000,5.2
at,trend,y_lt25,2000.06,26000,5.2
at,trend,y_lt25,2000.07,26000,5.1
at,trend,y_lt25,2000.08,26000,5.2
at,trend,y_lt25,2000.09,26000,5.2
at,trend,y_lt25,2000.10,26000,5.2
at,trend,y_lt25,2000.11,26000,5.2
at,trend,y_lt25,2000.12,26000,5.3
at,trend,y_lt25,2001.01,27000,5.4
at,trend,y_lt25,2001.02,27000,5.4
at,trend,y_lt25,2001.03,27000,5.5
at,trend,y_lt25,2001.04,27000,5.5
at,trend,y_lt25,2001.05,28000,5.6
at,trend,y_lt25,2001.06,29000,5.7
at,trend,y_lt25,2001.07,29000,5.8
at,trend,y_lt25,2001.08,30000,5.9
at,trend,y_lt25,2001.09,30000,6
at,trend,y_lt25,2001.10,31000,6.1
at,trend,y_lt25,2001.11,32000,6.3
at,trend,y_lt25,2001.12,33000,6.4
at,trend,y_lt25,2002.01,33000,6.5
at,trend,y_lt25,2002.02,34000,6.6
at,trend,y_lt25,2002.03,34000,6.6
at,trend,y_lt25,2002.04,35000,6.8
at,trend,y_lt25,2002.05,35000,6.8
at,trend,y_lt25,2002.06,35000,6.8
at,trend,y_lt25,2002.07,35000,6.8
at,trend,y_lt25,2002.08,35000,6.8
at,trend,y_lt25,2002.09,35000,6.8
at,trend,y_lt25,2002.10,35000,6.8
at,trend,y_lt25,2002.11,34000,6.7
at,trend,y_lt25,2002.12,34000,6.7
at,trend,y_lt25,2003.01,34000,6.7
at,trend,y_lt25,2003.02,35000,6.8
at,trend,y_lt25,2003.03,35000,6.9
at,trend,y_lt25,2003.04,36000,7.1
at,trend,y_lt25,2003.05,38000,7.5
at,trend,y_lt25,2003.06,41000,8
at,trend,y_lt25,2003.07,43000,8.4
at,trend,y_lt25,2003.08,44000,8.6
at,trend,y_lt25,2003.09,46000,8.9
at,trend,y_lt25,2003.10,47000,9.1
at,trend,y_lt25,2003.11,49000,9.4
at,trend,y_lt25,2003.12,51000,9.7
at,trend,y_lt25,2004.01,53000,10.1
at,trend,y_lt25,2004.02,54000,10.3
at,trend,y_lt25,2004.03,55000,10.2
at,trend,y_lt25,2004.04,52000,9.7
at,trend,y_lt25,2004.05,50000,9.1
at,trend,y_lt25,2004.06,48000,8.7
at,trend,y_lt25,2004.07,47000,8.6
at,trend,y_lt25,2004.08,48000,8.8
at,trend,y_lt25,2004.09,51000,9.2
at,trend,y_lt25,2004.10,54000,9.7
at,trend,y_lt25,2004.11,57000,10
at,trend,y_lt25,2004.12,56000,9.8
at,trend,y_lt25,2005.01,52000,9.1
at,trend,y_lt25,2005.02,53000,9.1
at,trend,y_lt25,2005.03,57000,9.8
at,trend,y_lt25,2005.04,65000,11.1
at,trend,y_lt25,2005.05,68000,11.7
at,trend,y_lt25,2005.06,68000,11.6
