country,seasonality,sex,month,unemployment,unemployment_rate
at,sa,m,1999.01,71000,3.3
at,sa,m,1999.02,72000,3.4
at,sa,m,1999.03,72000,3.4
at,sa,m,1999.04,71000,3.4
at,sa,m,1999.05,70000,3.3
at,sa,m,1999.06,69000,3.3
at,sa,m,1999.07,69000,3.3
at,sa,m,1999.08,69000,3.3
at,sa,m,1999.09,70000,3.3
at,sa,m,1999.10,70000,3.3
at,sa,m,1999.11,72000,3.4
at,sa,m,1999.12,70000,3.3
at,sa,m,2000.01,71000,3.4
at,sa,m,2000.02,73000,3.5
at,sa,m,2000.03,72000,3.4
at,sa,m,2000.04,68000,3.2
at,sa,m,2000.05,66000,3.1
at,sa,m,2000.06,64000,3
at,sa,m,2000.07,62000,2.9
at,sa,m,2000.08,60000,2.9
at,sa,m,2000.09,59000,2.8
at,sa,m,2000.10,59000,2.8
at,sa,m,2000.11,59000,2.8
at,sa,m,2000.12,57000,2.7
at,sa,m,2001.01,59000,2.8
at,sa,m,2001.02,62000,2.9
at,sa,m,2001.03,61000,2.9
at,sa,m,2001.04,61000,2.9
at,sa,m,2001.05,62000,2.9
at,sa,m,2001.06,64000,3
at,sa,m,2001.07,66000,3.1
at,sa,m,2001.08,68000,3.2
at,sa,m,2001.09,70000,3.3
at,sa,m,2001.10,73000,3.4
at,sa,m,2001.11,77000,3.6
at,sa,m,2001.12,80000,3.8
at,sa,m,2002.01,82000,3.9
at,sa,m,2002.02,82000,3.9
at,sa,m,2002.03,83000,3.9
at,sa,m,2002.04,85000,4
at,sa,m,2002.05,86000,4
at,sa,m,2002.06,86000,4
at,sa,m,2002.07,86000,4
at,sa,m,2002.08,87000,4.1
at,sa,m,2002.09,88000,4.1
at,sa,m,2002.10,86000,4
at,sa,m,2002.11,85000,4
at,sa,m,2002.12,86000,4
at,sa,m,2003.01,84000,3.9
at,sa,m,2003.02,83000,3.9
at,sa,m,2003.03,83000,3.9
at,sa,m,2003.04,83000,3.9
at,sa,m,2003.05,84000,3.9
at,sa,m,2003.06,85000,4
at,sa,m,2003.07,85000,4
at,sa,m,2003.08,85000,4
at,sa,m,2003.09,85000,4
at,sa,m,2003.10,84000,4
at,sa,m,2003.11,83000,4
at,sa,m,2003.12,83000,4
at,sa,m,2004.01,84000,4
at,sa,m,2004.02,86000,4.1
at,sa,m,2004.03,90000,4.2
at,sa,m,2004.04,91000,4.3
at,sa,m,2004.05,92000,4.3
at,sa,m,2004.06,95000,4.4
at,sa,m,2004.07,95000,4.4
at,sa,m,2004.08,96000,4.5
at,sa,m,2004.09,99000,4.6
at,sa,m,2004.10,100000,4.6
at,sa,m,2004.11,102000,4.7
at,sa,m,2004.12,101000,4.6
at,sa,m,2005.01,97000,4.5
at,sa,m,2005.02,100000,4.6
at,sa,m,2005.03,106000,4.9
at,sa,m,2005.04,113000,5.2
at,sa,m,2005.05,116000,5.3
at,sa,m,2005.06,115000,5.2
at,sa,m,2005.07,108000,4.9
at,sa,m,2005.08,105000,4.8
at,sa,m,2005.09,107000,4.8
at,sa,m,2005.10,110000,5
at,sa,m,2005.11,112000,5
at,sa,m,2005.12,111000,5
at,sa,m,2006.01,110000,4.9
at,sa,m,2006.02,107000,4.8
at,sa,m,2006.03,106000,4.8
at,sa,m,2006.04,99000,4.5
at,sa,m,2006.05,98000,4.4
at,sa,m,2006.06,95000,4.2
at,sa,m,2006.07,92000,4.1
at,sa,m,2006.08,90000,4
at,sa,m,2006.09,89000,4
at,sa,m,2006.10,91000,4.1
at,sa,m,2006.11,91000,4
at,sa,m,2006.12,91000,4
at,sa,m,2007.01,89000,3.9
at,sa,m,2007.02,86000,3.8
at,sa,m,2007.03,86000,3.8
at,sa,m,2007.04,90000,3.9
at,sa,m,2007.05,92000,4
at,sa,m,2007.06,94000,4.1
at,sa,m,2007.07,97000,4.2
at,sa,m,2007.08,97000,4.2
at,sa,m,2007.09,93000,4
at,sa,m,2007.10,87000,3.8
at,sa,m,2007.11,84000,3.7
at,sa,m,2007.12,83000,3.6
at,sa,m,2008.01,89000,3.9
at,sa,m,2008.02,85000,3.7
at,sa,m,2008.03,80000,3.5
at,sa,m,2008.04,77000,3.4
at,sa,m,2008.05,75000,3.3
at,sa,m,2008.06,74000,3.2
at,sa,m,2008.07,81000,3.5
at,sa,m,2008.08,83000,3.6
at,sa,m,2008.09,83000,3.6
at,sa,m,2008.10,82000,3.6
at,sa,m,2008.11,84000,3.7
at,sa,m,2008.12,89000,3.9
at,sa,m,2009.01,96000,4.2
at,sa,m,2009.02,104000,4.6
at,sa,m,2009.03,109000,4.8
at,sa,m,2009.04,113000,4.9
at,sa,m,2009.05,116000,5.1
at,sa,m,2009.06,120000,5.3
at,sa,m,2009.07,123000,5.4
at,sa,m,2009.08,125000,5.4
at,sa,m,2009.09,123000,5.4
at,sa,m,2009.10,121000,5.3
at,sa,m,2009.11,117000,5.1
at,sa,m,2009.12,113000,4.9
at,sa,m,2010.01,109000,4.8
at,sa,m,2010.02,107000,4.7
at,sa,m,2010.03,106000,4.7
at,sa,m,2010.04,109000,4.8
at,sa,m,2010.05,110000,4.8
at,sa,m,2010.06,110000,4.8
at,sa,m,2010.07,109000,4.7
at,sa,m,2010.08,112000,4.9
at,sa,m,2010.09,116000,5
at,sa,m,2010.10,121000,5.2
at,sa,m,2010.11,125000,5.4
at,sa,m,2010.12,128000,5.5
at,trend,f,1993.01,81000,4.9
at,trend,f,1993.02,82000,4.9
at,trend,f,1993.03,82000,5
at,trend,f,1993.04,83000,5
at,trend,f,1993.05,84000,5.1
at,trend,f,1993.06,85000,5.1
at,trend,f,1993.07,85000,5.1
at,trend,f,1993.08,85000,5.1
at,trend,f,1993.09,85000,5.1
at,trend,f,1993.10,85000,5.1
at,trend,f,1993.11,85000,5.1
at,trend,f,1993.12,85000,5.1
at,trend,f,1994.01,84000,5
at,trend,f,1994.02,84000,5
at,trend,f,1994.03,83000,5
at,trend,f,1994.04,83000,5
at,trend,f,1994.05,82000,5
at,trend,f,1994.06,82000,4.9
at,trend,f,1994.07,81000,4.9
at,trend,f,1994.08,81000,4.9
at,trend,f,1994.09,82000,4.9
at,trend,f,1994.10,83000,5
at,trend,f,1994.11,83000,5
at,trend,f,1994.12,82000,5
at,trend,f,1995.01,82000,4.9
at,trend,f,1995.02,82000,4.9
at,trend,f,1995.03,82000,5
at,trend,f,1995.04,82000,5
at,trend,f,1995.05,82000,5
at,trend,f,1995.06,82000,5
at,trend,f,1995.07,82000,5
at,trend,f,1995.08,83000,5
at,trend,f,1995.09,83000,5
at,trend,f,1995.10,83000,5.1
at,trend,f,1995.11,84000,5.1
at,trend,f,1995.12,84000,5.1
at,trend,f,1996.01,84000,5.1
at,trend,f,1996.02,85000,5.2
at,trend,f,1996.03,86000,5.2
at,trend,f,1996.04,86000,5.2
at,trend,f,1996.05,87000,5.3
at,trend,f,1996.06,87000,5.3
at,trend,f,1996.07,87000,5.3
at,trend,f,1996.08,87000,5.3
at,trend,f,1996.09,87000,5.3
at,trend,f,1996.10,87000,5.3
at,trend,f,1996.11,87000,5.3
at,trend,f,1996.12,87000,5.3
at,trend,f,1997.01,87000,5.3
at,trend,f,1997.02,87000,5.3
at,trend,f,1997.03,87000,5.3
at,trend,f,1997.04,87000,5.3
at,trend,f,1997.05,87000,5.3
at,trend,f,1997.06,88000,5.3
at,trend,f,1997.07,89000,5.4
at,trend,f,1997.08,89000,5.4
at,trend,f,1997.09,90000,5.4
at,trend,f,1997.10,90000,5.5
at,trend,f,1997.11,91000,5.5
at,trend,f,1997.12,92000,5.5
at,trend,f,1998.01,93000,5.6
at,trend,f,1998.02,93000,5.6
at,trend,f,1998.03,94000,5.6
at,trend,f,1998.04,94000,5.6
at,trend,f,1998.05,93000,5.5
at,trend,f,1998.06,92000,5.5
at,trend,f,1998.07,91000,5.4
at,trend,f,1998.08,89000,5.3
at,trend,f,1998.09,88000,5.2
at,trend,f,1998.10,87000,5.2
at,trend,f,1998.11,85000,5.1
at,trend,f,1998.12,84000,5
at,trend,f,1999.01,82000,4.9
at,trend,f,1999.02,81000,4.8
at,trend,f,1999.03,80000,4.8
at,trend,f,1999.04,80000,4.8
at,trend,f,1999.05,80000,4.7
at,trend,f,1999.06,79000,4.7
at,trend,f,1999.07,79000,4.7
at,trend,f,1999.08,79000,4.7
at,trend,f,1999.09,78000,4.7
at,trend,f,1999.10,78000,4.6
at,trend,f,1999.11,78000,4.6
at,trend,f,1999.12,78000,4.6
at,trend,f,2000.01,78000,4.6
at,trend,f,2000.02,77000,4.6
at,trend,f,2000.03,76000,4.5
at,trend,f,2000.04,75000,4.4
at,trend,f,2000.05,74000,4.4
at,trend,f,2000.06,73000,4.3
at,trend,f,2000.07,72000,4.3
at,trend,f,2000.08,71000,4.2
at,trend,f,2000.09,70000,4.2
at,trend,f,2000.10,70000,4.2
at,trend,f,2000.11,70000,4.2
at,trend,f,2000.12,70000,4.2
at,trend,f,2001.01,70000,4.1
at,trend,f,2001.02,69000,4.1
at,trend,f,2001.03,69000,4.1
at,trend,f,2001.04,69000,4.1
at,trend,f,2001.05,70000,4.1
at,trend,f,2001.06,71000,4.2
at,trend,f,2001.07,72000,4.2
at,trend,f,2001.08,73000,4.2
at,trend,f,2001.09,74000,4.3
at,trend,f,2001.10,75000,4.3
at,trend,f,2001.11,76000,4.4
at,trend,f,2001.12,76000,4.4
at,trend,f,2002.01,77000,4.4
at,trend,f,2002.02,78000,4.5
at,trend,f,2002.03,79000,4.5
at,trend,f,2002.04,79000,4.5
at,trend,f,2002.05,79000,4.5
at,trend,f,2002.06,78000,4.5
at,trend,f,2002.07,78000,4.5
at,trend,f,2002.08,78000,4.4
at,trend,f,2002.09,78000,4.4
at,trend,f,2002.10,77000,4.4
at,trend,f,2002.11,76000,4.3
at,trend,f,2002.12,76000,4.3
at,trend,f,2003.01,76000,4.3
at,trend,f,2003.02,76000,4.3
at,trend,f,2003.03,76000,4.3
at,trend,f,2003.04,77000,4.4
at,trend,f,2003.05,79000,4.5
at,trend,f,2003.06,81000,4.6
at,trend,f,2003.07,83000,4.7
at,trend,f,2003.08,84000,4.8
at,trend,f,2003.09,86000,4.9
at,trend,f,2003.10,87000,5
at,trend,f,2003.11,88000,5
at,trend,f,2003.12,89000,5.1
at,trend,f,2004.01,91000,5.2
at,trend,f,2004.02,92000,5.3
at,trend,f,2004.03,94000,5.3
at,trend,f,2004.04,96000,5.4
at,trend,f,2004.05,96000,5.4
at,trend,f,2004.06,97000,5.4
at,trend,f,2004.07,96000,5.4
at,trend,f,2004.08,96000,5.4
at,trend,f,2004.09,97000,5.4
at,trend,f,2004.10,99000,5.5
at,trend,f,2004.11,100000,5.5
at,trend,f,2004.12,98000,5.4
at,trend,f,2005.01,97000,5.4
at,trend,f,2005.02,97000,5.3
at,trend,f,2005.03,97000,5.3
at,trend,f,2005.04,100000,5.5
at,trend,f,2005.05,100000,5.5
at,trend,f,2005.06,101000,5.5
at,trend,f,2005.07,101000,5.5
at,trend,f,2005.08,102000,5.6
at,trend,f,2005.09,102000,5.6
at,trend,f,2005.10,100000,5.4
at,trend,f,2005.11,100000,5.4
at,trend,f,2005.12,102000,5.5
at,trend,f,2006.01,105000,5.7
at,trend,f,2006.02,107000,5.8
at,trend,f,2006.03,106000,5.7
at,trend,f,2006.04,103000,5.5
at,trend,f,2006.05,101000,5.4
at,trend,f,2006.06,98000,5.2
at,trend,f,2006.07,94000,5
at,trend,f,2006.08,91000,4.8
at,trend,f,2006.09,90000,4.8
at,trend,f,2006.10,94000,5
at,trend,f,2006.11,97000,5.1
at,trend,f,2006.12,97000,5.1
at,trend,f,2007.01,97000,5.1
at,trend,f,2007.02,96000,5.1
at,trend,f,2007.03,96000,5.1
at,trend,f,2007.04,98000,5.2
at,trend,f,2007.05,99000,5.2
at,trend,f,2007.06,100000,5.2
at,trend,f,2007.07,103000,5.4
at,trend,f,2007.08,102000,5.3
at,trend,f,2007.09,96000,5
at,trend,f,2007.10,91000,4.7
at,trend,f,2007.11,86000,4.5
at,trend,f,2007.12,84000,4.4
at,trend,f,2008.01,86000,4.4
at,trend,f,2008.02,84000,4.4
at,trend,f,2008.03,81000,4.2
at,trend,f,2008.04,77000,4
at,trend,f,2008.05,74000,3.8
at,trend,f,2008.06,74000,3.8
at,trend,f,2008.07,75000,3.9
at,trend,f,2008.08,76000,3.9
at,trend,f,2008.09,79000,4.1
at,trend,f,2008.10,84000,4.3
at,trend,f,2008.11,87000,4.4
at,trend,f,2008.12,88000,4.5
at,trend,f,2009.01,86000,4.4
at,trend,f,2009.02,86000,4.4
at,trend,f,2009.03,87000,4.4
at,trend,f,2009.04,87000,4.4
at,trend,f,2009.05,90000,4.5
at,trend,f,2009.06,93000,4.7
at,trend,f,2009.07,97000,4.9
at,trend,f,2009.08,99000,5
at,trend,f,2009.09,96000,4.8
at,trend,f,2009.10,90000,4.6
at,trend,f,2009.11,85000,4.3
at,trend,f,2009.12,84000,4.3
at,trend,f,2010.01,83000,4.2
at,trend,f,2010.02,83000,4.2
at,trend,f,2010.03,83000,4.2
at,trend,f,2010.04,85000,4.3
at,trend,f,2010.05,86000,4.3
at,trend,f,2010.06,83000,4.2
at,trend,f,2010.07,80000,4
at,trend,f,2010.08,79000,4
at,trend,f,2010.09,81000,4.1
at,trend,f,2010.10,84000,4.2
at,trend,f,2010.11,86000,4.3
at,trend,f,2010.12,86000,4.3
at,trend,m,1993.01,64000,3
at,trend,m,1993.02,63000,3
at,trend,m,1993.03,65000,3
at,trend,m,1993.04,66000,3.1
at,trend,m,1993.05,66000,3.1
at,trend,m,1993.06,68000,3.2
at,trend,m,1993.07,69000,3.2
at,trend,m,1993.08,69000,3.2
at,trend,m,1993.09,69000,3.2
at,trend,m,1993.10,69000,3.2
at,trend,m,1993.11,68000,3.2
at,trend,m,1993.12,69000,3.2
at,trend,m,1994.01,67000,3.1
at,trend,m,1994.02,64000,3
at,trend,m,1994.03,63000,2.9
at,trend,m,1994.04,63000,2.9
at,trend,m,1994.05,64000,3
at,trend,m,1994.06,64000,3
at,trend,m,1994.07,64000,3
at,trend,m,1994.08,63000,3
at,trend,m,1994.09,63000,3
at,trend,m,1994.10,63000,3
at,trend,m,1994.11,62000,2.9
at,trend,m,1994.12,62000,2.9
at,trend,m,1995.01,63000,2.9
at,trend,m,1995.02,61000,2.9
at,trend,m,1995.03,60000,2.8
at,trend,m,1995.04,61000,2.9
at,trend,m,1995.05,63000,3
at,trend,m,1995.06,64000,3
at,trend,m,1995.07,65000,3.1
at,trend,m,1995.08,67000,3.2
at,trend,m,1995.09,68000,3.2
at,trend,m,1995.10,70000,3.3
at,trend,m,1995.11,72000,3.4
at,trend,m,1995.12,75000,3.6
at,trend,m,1996.01,76000,3.6
at,trend,m,1996.02,78000,3.7
at,trend,m,1996.03,82000,3.9
at,trend,m,1996.04,82000,3.9
at,trend,m,1996.05,78000,3.7
at,trend,m,1996.06,76000,3.6
at,trend,m,1996.07,75000,3.6
at,trend,m,1996.08,74000,3.5
at,trend,m,1996.09,73000,3.5
at,trend,m,1996.10,74000,3.5
at,trend,m,1996.11,73000,3.5
at,trend,m,1996.12,71000,3.4
at,trend,m,1997.01,72000,3.4
at,trend,m,1997.02,74000,3.5
at,trend,m,1997.03,73000,3.5
at,trend,m,1997.04,75000,3.6
at,trend,m,1997.05,76000,3.6
at,trend,m,1997.06,76000,3.6
at,trend,m,1997.07,77000,3.7
at,trend,m,1997.08,78000,3.7
at,trend,m,1997.09,78000,3.7
at,trend,m,1997.10,79000,3.8
at,trend,m,1997.11,80000,3.8
at,trend,m,1997.12,78000,3.7
at,trend,m,1998.01,78000,3.7
at,trend,m,1998.02,80000,3.8
at,trend,m,1998.03,81000,3.9
at,trend,m,1998.04,82000,3.9
at,trend,m,1998.05,82000,3.9
at,trend,m,1998.06,82000,3.9
at,trend,m,1998.07,81000,3.8
at,trend,m,1998.08,79000,3.8
at,trend,m,1998.09,78000,3.7
at,trend,m,1998.10,77000,3.6
at,trend,m,1998.11,76000,3.6
at,trend,m,1998.12,73000,3.4
at,trend,m,1999.01,71000,3.4
at,trend,m,1999.02,72000,3.4
at,trend,m,1999.03,72000,3.4
at,trend,m,1999.04,71000,3.4
at,trend,m,1999.05,70000,3.3
at,trend,m,1999.06,69000,3.3
at,trend,m,1999.07,69000,3.3
at,trend,m,1999.08,69000,3.3
at,trend,m,1999.09,69000,3.3
at,trend,m,1999.10,70000,3.3
at,trend,m,1999.11,70000,3.3
at,trend,m,1999.12,69000,3.3
at,trend,m,2000.01,70000,3.3
at,trend,m,2000.02,73000,3.4
at,trend,m,2000.03,71000,3.4
at,trend,m,2000.04,68000,3.2
at,trend,m,2000.05,65000,3.1
at,trend,m,2000.06,64000,3
at,trend,m,2000.07,62000,2.9
at,trend,m,2000.08,60000,2.9
at,trend,m,2000.09,59000,2.8
at,trend,m,2000.10,59000,2.8
at,trend,m,2000.11,59000,2.8
at,trend,m,2000.12,58000,2.8
at,trend,m,2001.01,60000,2.9
at,trend,m,2001.02,62000,3
at,trend,m,2001.03,62000,2.9
at,trend,m,2001.04,61000,2.9
at,trend,m,2001.05,62000,2.9
at,trend,m,2001.06,64000,3
at,trend,m,2001.07,66000,3.1
at,trend,m,2001.08,68000,3.2
at,trend,m,2001.09,70000,3.3
at,trend,m,2001.10,73000,3.4
at,trend,m,2001.11,77000,3.6
at,trend,m,2001.12,80000,3.8
at,trend,m,2002.01,82000,3.9
at,trend,m,2002.02,82000,3.9
at,trend,m,2002.03,83000,3.9
at,trend,m,2002.04,85000,4
at,trend,m,2002.05,86000,4
at,trend,m,2002.06,86000,4
at,trend,m,2002.07,86000,4
at,trend,m,2002.08,87000,4.1
at,trend,m,2002.09,88000,4.1
at,trend,m,2002.10,86000,4
at,trend,m,2002.11,85000,4
at,trend,m,2002.12,86000,4
at,trend,m,2003.01,84000,3.9
at,trend,m,2003.02,83000,3.9
at,trend,m,2003.03,83000,3.9
at,trend,m,2003.04,83000,3.9
at,trend,m,2003.05,84000,3.9
at,trend,m,2003.06,85000,4
at,trend,m,2003.07,85000,4
at,trend,m,2003.08,85000,4
at,trend,m,2003.09,85000,4
at,trend,m,2003.10,84000,4
at,trend,m,2003.11,83000,4
at,trend,m,2003.12,83000,4
at,trend,m,2004.01,85000,4.1
at,trend,m,2004.02,86000,4.1
at,trend,m,2004.03,90000,4.2
at,trend,m,2004.04,91000,4.3
at,trend,m,2004.05,92000,4.3
at,trend,m,2004.06,94000,4.4
at,trend,m,2004.07,92000,4.3
at,trend,m,2004.08,93000,4.3
at,trend,m,2004.09,95000,4.4
at,trend,m,2004.10,98000,4.5
at,trend,m,2004.11,101000,4.6
at,trend,m,2004.12,101000,4.6
at,trend,m,2005.01,99000,4.5
at,trend,m,2005.02,99000,4.5
at,trend,m,2005.03,103000,4.7
at,trend,m,2005.04,107000,4.9
at,trend,m,2005.05,109000,5
at,trend,m,2005.06,109000,5
at,trend,m,2005.07,104000,4.8
at,trend,m,2005.08,102000,4.6
at,trend,m,2005.09,103000,4.7
at,trend,m,2005.10,104000,4.7
at,trend,m,2005.11,104000,4.7
at,trend,m,2005.12,103000,4.6
at,trend,m,2006.01,101000,4.6
at,trend,m,2006.02,100000,4.5
at,trend,m,2006.03,99000,4.5
at,trend,m,2006.04,97000,4.3
at,trend,m,2006.05,96000,4.3
at,trend,m,2006.06,97000,4.3
at,trend,m,2006.07,96000,4.3
at,trend,m,2006.08,95000,4.2
at,trend,m,2006.09,95000,4.2
at,trend,m,2006.10,96000,4.3
at,trend,m,2006.11,95000,4.2
at,trend,m,2006.12,95000,4.2
at,trend,m,2007.01,94000,4.1
at,trend,m,2007.02,92000,4
at,trend,m,2007.03,92000,4
at,trend,m,2007.04,93000,4.1
at,trend,m,2007.05,95000,4.1
at,trend,m,2007.06,97000,4.2
at,trend,m,2007.07,100000,4.3
at,trend,m,2007.08,101000,4.4
at,trend,m,2007.09,97000,4.2
at,trend,m,2007.10,92000,4
at,trend,m,2007.11,90000,3.9
at,trend,m,2007.12,90000,3.9
at,trend,m,2008.01,91000,4
at,trend,m,2008.02,92000,4
at,trend,m,2008.03,90000,3.9
at,trend,m,2008.04,90000,3.9
at,trend,m,2008.05,88000,3.8
at,trend,m,2008.06,88000,3.8
at,trend,m,2008.07,92000,4
at,trend,m,2008.08,94000,4.1
at,trend,m,2008.09,94000,4.1
at,trend,m,2008.10,95000,4.1
at,trend,m,2008.11,96000,4.2
at,trend,m,2008.12,99000,4.3
at,trend,m,2009.01,102000,4.4
at,trend,m,2009.02,105000,4.6
at,trend,m,2009.03,107000,4.7
at,trend,m,2009.04,108000,4.8
at,trend,m,2009.05,110000,4.8
at,trend,m,2009.06,111000,4.9
at,trend,m,2009.07,112000,4.9
at,trend,m,2009.08,111000,4.9
at,trend,m,2009.09,110000,4.8
at,trend,m,2009.10,109000,4.8
at,trend,m,2009.11,108000,4.7
at,trend,m,2009.12,107000,4.7
at,trend,m,2010.01,107000,4.7
at,trend,m,2010.02,108000,4.7
at,trend,m,2010.03,108000,4.7
at,trend,m,2010.04,109000,4.8
at,trend,m,2010.05,110000,4.8
at,trend,m,2010.06,108000,4.7
at,trend,m,2010.07,107000,4.7
at,trend,m,2010.08,108000,4.7
at,trend,m,2010.09,110000,4.8
at,trend,m,2010.10,112000,4.9
at,trend,m,2010.11,114000,4.9
at,trend,m,2010.12,114000,5
be,nsa,f,1983.01,232000,16.5
be,nsa,f,1983.02,230000,16.4
be,nsa,f,1983.03,226000,16.2
be,nsa,f,1983.04,222000,15.9
be,nsa,f,1983.05,219000,15.8
be,nsa,f,1983.06,218000,15.7
be,nsa,f,1983.07,233000,16.5
be,nsa,f,1983.08,252000,17.6
be,nsa,f,1983.09,258000,17.9
be,nsa,f,1983.10,257000,17.8
be,nsa,f,1983.11,253000,17.6
be,nsa,f,1983.12,249000,17.3
be,nsa,f,1984.01,247000,17.1
be,nsa,f,1984.02,244000,16.9
be,nsa,f,1984.03,240000,16.6
be,nsa,f,1984.04,235000,16.3
be,nsa,f,1984.05,232000,16.1
be,nsa,f,1984.06,231000,16
be,nsa,f,1984.07,244000,16.8
be,nsa,f,1984.08,265000,17.9
be,nsa,f,1984.09,269000,18.1
be,nsa,f,1984.10,264000,17.8
be,nsa,f,1984.11,259000,17.5
be,nsa,f,1984.12,254000,17.2
be,nsa,f,1985.01,252000,17.1
be,nsa,f,1985.02,249000,16.9
be,nsa,f,1985.03,239000,16.3
be,nsa,f,1985.04,232000,15.8
be,nsa,f,1985.05,227000,15.5
be,nsa,f,1985.06,223000,15.3
be,nsa,f,1985.07,233000,15.9
be,nsa,f,1985.08,248000,16.7
be,nsa,f,1985.09,251000,16.9
be,nsa,f,1985.10,251000,16.8
be,nsa,f,1985.11,249000,16.7
be,nsa,f,1985.12,248000,16.6
be,nsa,f,1986.01,248000,16.6
be,nsa,f,1986.02,245000,16.4
be,nsa,f,1986.03,239000,16.1
be,nsa,f,1986.04,235000,15.8
be,nsa,f,1986.05,231000,15.6
be,nsa,f,1986.06,229000,15.5
be,nsa,f,1986.07,238000,16
be,nsa,f,1986.08,249000,16.6
be,nsa,f,1986.09,250000,16.7
be,nsa,f,1986.10,251000,16.8
be,nsa,f,1986.11,250000,16.7
be,nsa,f,1986.12,247000,16.6
be,nsa,f,1987.01,246000,16.5
be,nsa,f,1987.02,240000,16.2
be,nsa,f,1987.03,232000,15.7
be,nsa,f,1987.04,226000,15.4
be,nsa,f,1987.05,220000,15.1
be,nsa,f,1987.06,217000,14.9
be,nsa,f,1987.07,226000,15.4
be,nsa,f,1987.08,236000,15.9
be,nsa,f,1987.09,234000,15.8
be,nsa,f,1987.10,231000,15.6
be,nsa,f,1987.11,227000,15.3
be,nsa,f,1987.12,222000,15
be,nsa,f,1988.01,219000,14.8
be,nsa,f,1988.02,213000,14.4
be,nsa,f,1988.03,205000,13.9
be,nsa,f,1988.04,198000,13.5
be,nsa,f,1988.05,193000,13.2
be,nsa,f,1988.06,190000,13
be,nsa,f,1988.07,200000,13.5
be,nsa,f,1988.08,210000,14.1
be,nsa,f,1988.09,207000,13.9
be,nsa,f,1988.10,202000,13.5
be,nsa,f,1988.11,197000,13.2
be,nsa,f,1988.12,193000,12.9
be,nsa,f,1989.01,190000,12.7
be,nsa,f,1989.02,184000,12.3
be,nsa,f,1989.03,179000,12
be,nsa,f,1989.04,173000,11.6
be,nsa,f,1989.05,167000,11.2
be,nsa,f,1989.06,164000,11.1
be,nsa,f,1989.07,173000,11.5
be,nsa,f,1989.08,184000,12.1
be,nsa,f,1989.09,182000,12
be,nsa,f,1989.10,177000,11.7
be,nsa,f,1989.11,173000,11.4
be,nsa,f,1989.12,170000,11.2
be,nsa,f,1990.01,168000,11.1
be,nsa,f,1990.02,164000,10.8
be,nsa,f,1990.03,158000,10.4
be,nsa,f,1990.04,153000,10.1
be,nsa,f,1990.05,148000,9.8
be,nsa,f,1990.06,146000,9.7
be,nsa,f,1990.07,157000,10.3
be,nsa,f,1990.08,168000,10.9
be,nsa,f,1990.09,167000,10.8
be,nsa,f,1990.10,164000,10.6
be,nsa,f,1990.11,162000,10.4
be,nsa,f,1990.12,160000,10.3
be,nsa,f,1991.01,159000,10.2
be,nsa,f,1991.02,157000,10
be,nsa,f,1991.03,152000,9.7
be,nsa,f,1991.04,148000,9.4
be,nsa,f,1991.05,145000,9.2
be,nsa,f,1991.06,143000,9.1
be,nsa,f,1991.07,152000,9.6
be,nsa,f,1991.08,163000,10.2
be,nsa,f,1991.09,164000,10.2
be,nsa,f,1991.10,162000,10
be,nsa,f,1991.11,161000,9.9
be,nsa,f,1991.12,160000,9.9
be,nsa,f,1992.01,161000,9.9
be,nsa,f,1992.02,159000,9.7
be,nsa,f,1992.03,156000,9.5
be,nsa,f,1992.04,153000,9.4
be,nsa,f,1992.05,152000,9.3
be,nsa,f,1992.06,152000,9.3
be,nsa,f,1992.07,163000,9.9
be,nsa,f,1992.08,175000,10.5
be,nsa,f,1992.09,177000,10.6
be,nsa,f,1992.10,176000,10.6
be,nsa,f,1992.11,175000,10.5
be,nsa,f,1992.12,177000,10.6
be,nsa,f,1993.01,180000,10.8
be,nsa,f,1993.02,181000,10.8
be,nsa,f,1993.03,179000,10.7
be,nsa,f,1993.04,178000,10.6
be,nsa,f,1993.05,178000,10.6
be,nsa,f,1993.06,180000,10.8
be,nsa,f,1993.07,193000,11.4
be,nsa,f,1993.08,207000,12.2
be,nsa,f,1993.09,212000,12.4
be,nsa,f,1993.10,211000,12.4
be,nsa,f,1993.11,210000,12.3
be,nsa,f,1993.12,212000,12.4
be,nsa,f,1994.01,214000,12.5
be,nsa,f,1994.02,214000,12.5
be,nsa,f,1994.03,211000,12.4
be,nsa,f,1994.04,209000,12.3
be,nsa,f,1994.05,207000,12.2
be,nsa,f,1994.06,207000,12.1
be,nsa,f,1994.07,216000,12.6
be,nsa,f,1994.08,229000,13.2
be,nsa,f,1994.09,232000,13.4
be,nsa,f,1994.10,228000,13.2
be,nsa,f,1994.11,223000,12.9
be,nsa,f,1994.12,221000,12.8
be,nsa,f,1995.01,221000,12.7
be,nsa,f,1995.02,219000,12.6
be,nsa,f,1995.03,214000,12.4
be,nsa,f,1995.04,210000,12.1
be,nsa,f,1995.05,207000,12
be,nsa,f,1995.06,206000,11.9
be,nsa,f,1995.07,217000,12.5
be,nsa,f,1995.08,231000,13.2
be,nsa,f,1995.09,234000,13.4
be,nsa,f,1995.10,233000,13.3
be,nsa,f,1995.11,228000,13
be,nsa,f,1995.12,226000,12.9
be,nsa,f,1996.01,227000,13
be,nsa,f,1996.02,225000,12.9
be,nsa,f,1996.03,219000,12.6
be,nsa,f,1996.04,215000,12.4
be,nsa,f,1996.05,210000,12.1
